"receiver","year","count"
"EL30","1991","5"
"UKD1","1990","1"
"DE60","1985","1"
"RO12","2000","1"
"UKL1","1968","1"
"UKD6","1978","1"
"UKM8","1983","1"
"BE23","1998","9"
"UKI5","1964","7"
"UKF3","1988","1"
"PL52","2008","3"
"EL62","2016","1"
"ITC1","1991","2"
"UKD4","1985","14"
"RO22","2006","1"
"UKK4","1990","1"
"CZ04","2001","2"
"HU12","1969","1"
"AT31","1987","1"
"BE32","1999","1"
"ES51","1975","1"
"UKH1","1970","1"
"UKJ4","1972","1"
"ITC3","1981","2"
"ES61","1976","3"
"UKM8","1962","1"
"BE24","1991","3"
"LU00","1984","1"
"ITF4","1995","1"
"DK01","1963","1"
"BG31","2015","20"
"CZ01","1979","1"
"UKD6","2008","1"
"UKK3","2011","3"
"ITF4","1974","1"
"UKD3","1981","3"
"BE23","1981","3"
"UKH3","2022","1"
"BE31","1995","4"
"SE23","2025","1"
"ES62","1991","7"
"ES53","1993","1"
"DE11","1998","4"
"UKF1","1979","1"
"FRD1","1996","1"
"UKG1","1976","17"
"ITH4","1982","1"
"NL34","2018","1"
"ES52","1960","1"
"UKN0","1988","1"
"UKE2","1980","2"
"NL12","2010","9"
"BG31","2011","4"
"EL61","1982","1"
"NL21","1988","10"
"BE10","1989","3"
"AT33","2013","7"
"NL21","1982","1"
"BG41","2024","1"
"DE26","2005","1"
"DE25","1999","1"
"DE11","1989","3"
"NL41","1991","1"
"PL22","1997","1"
"NL42","1984","1"
"ITI1","1976","2"
"ES22","2006","5"
"UKI5","1960","1"
"UKG3","1979","1"
"FRC1","2014","3"
"CZ08","2010","3"
"EL65","2005","2"
"HU33","1994","9"
"LV00","1997","2"
"BG34","1986","1"
"FRI1","1985","1"
"PT11","1982","1"
"FRF1","1973","1"
"LV00","1996","1"
"FRC2","1993","1"
"PL71","2006","8"
"DED2","1981","1"
"CZ07","1981","1"
"EL61","2006","1"
"ES63","2000","1"
"ES64","2018","1"
"DE92","1970","1"
"NL32","1971","1"
"FRK1","1992","5"
"RO31","1997","2"
"UKK3","2003","1"
"CH07","2003","11"
"UKD1","1999","1"
"EL43","1993","1"
"HR03","1998","1"
"UKK1","2022","3"
"NL42","1996","7"
"ES53","1994","1"
"BG34","1989","1"
"ITC4","1971","1"
"EL53","1986","1"
"UKG2","1993","1"
"BE31","1978","1"
"PL41","1979","1"
"IE04","2009","6"
"PL84","1998","1"
"RO32","1977","1"
"UKD6","2002","7"
"UKI5","1954","1"
"ES61","1980","18"
"SK03","2013","1"
"ITG2","2009","1"
"DE13","1989","1"
"LT02","1982","1"
"DED5","1970","1"
"DE71","1996","6"
"DEA5","1987","2"
"FRC1","1998","1"
"CH01","1978","3"
"HU11","1975","2"
"ES30","1968","1"
"SK04","1971","1"
"DK02","1999","2"
"FI19","1985","1"
"DEA1","1984","1"
"RO21","1990","1"
"UKJ4","1994","10"
"ITF5","2012","1"
"CH01","1980","3"
"DEE0","2001","1"
"UKG2","1995","2"
"DK02","2005","11"
"BE10","1968","1"
"PL62","1973","1"
"ITG2","1987","1"
"UKG3","1993","7"
"FI19","1975","1"
"FI1D","1981","1"
"UKG2","1964","1"
"DED4","2007","9"
"PL84","1981","1"
"RO42","2001","1"
"FRI2","2003","1"
"CH02","1985","3"
"EL41","1980","1"
"NL21","2003","3"
"SK02","2011","7"
"CZ03","2007","16"
"HU31","1977","1"
"DE23","2003","3"
"ES22","1982","1"
"DEB1","1997","1"
"ES12","1999","10"
"EL61","1991","1"
"UKD7","1981","1"
"DEA4","1981","13"
"AT21","2007","1"
"PL91","1972","1"
"DEB1","1978","1"
"FRJ1","1986","9"
"ITH3","2022","1"
"DEA5","1989","2"
"DEA2","1980","4"
"FRJ1","1984","1"
"FRB0","1997","7"
"ITI3","2002","10"
"RO12","2004","3"
"SK04","1983","1"
"HU23","2006","39"
"RO12","2008","3"
"UKG2","1997","3"
"UKM5","1999","25"
"ITH4","1983","1"
"FR10","1966","1"
"HR05","1998","3"
"PL72","2007","3"
"FRB0","1984","1"
"UKM5","1986","7"
"DE60","1975","1"
"ITF3","1980","1"
"EL52","2025","1"
"CH01","1964","1"
"HR02","2021","4"
"CH07","1998","1"
"ITC1","1989","3"
"DE25","1985","3"
"DK02","1991","13"
"FRI2","1988","1"
"DE22","2018","4"
"CH04","1981","1"
"HU33","2008","1"
"ES53","1982","1"
"FRM0","2016","1"
"DE24","1989","1"
"DE27","2000","1"
"SE21","1983","1"
"DEA4","1978","1"
"EL62","2021","2"
"DE73","1992","2"
"FRE2","1992","1"
"UKD6","2000","2"
"DEA3","1995","1"
"BE32","2011","1"
"ITF6","1974","1"
"HU31","2000","2"
"UKJ3","1978","3"
"CH06","2005","5"
"EL41","1997","1"
"ITF3","1996","1"
"FRJ2","1977","2"
"IS00","1993","2"
"CZ05","1990","1"
"HR02","2004","1"
"RO12","1996","3"
"DE25","1968","1"
"ITH1","1985","1"
"AT21","2005","3"
"PL91","1976","8"
"PL63","1979","1"
"CZ07","1992","1"
"BE25","1996","1"
"PL91","1989","1"
"NL21","2001","4"
"PL92","2001","1"
"UKE2","1985","1"
"UKE2","1997","3"
"NL23","2008","7"
"PL72","2013","2"
"PL51","1979","1"
"PT30","1998","1"
"NO02","2007","6"
"EL41","2014","3"
"ITF4","1998","1"
"NL13","1995","1"
"CH03","1980","1"
"DK04","1999","3"
"HU33","2005","4"
"RO42","2019","7"
"NL13","2008","12"
"NL23","2014","62"
"ES24","1984","1"
"ES24","1985","2"
"IE04","1990","4"
"FRE2","1994","2"
"ITF3","1982","1"
"ES30","1974","2"
"HU11","1992","1"
"PL41","2023","1"
"UKJ4","2003","5"
"UKD4","1975","1"
"UKJ2","1972","1"
"DE92","1983","1"
"DE23","2004","2"
"ES13","1984","2"
"UKK4","1993","2"
"DK03","2007","4"
"EL54","1979","1"
"FRE2","1986","1"
"MT00","1996","2"
"FRI2","1983","1"
"LI00","2017","2"
"SE22","1977","2"
"DE12","1970","1"
"CZ04","2004","1"
"ITI3","1982","1"
"UKJ3","1983","1"
"UKD3","1976","14"
"CH07","2011","34"
"BE33","2004","3"
"PT15","2012","1"
"DEA4","2008","5"
"FR10","1973","4"
"UKM5","1981","1"
"RO42","2011","1"
"UKG2","2007","5"
"NL42","1988","2"
"NO08","1978","1"
"NO06","1998","2"
"DED2","1992","7"
"UKK4","1980","1"
"ITF6","1997","3"
"NO02","1999","1"
"RO22","2012","2"
"SE11","1976","1"
"UKF1","1983","4"
"FRB0","1986","1"
"BE23","1988","1"
"DE14","1990","2"
"DEA1","1979","1"
"CZ08","1989","1"
"ES41","2022","1"
"DE25","1978","1"
"DE91","1978","7"
"CZ08","2012","13"
"UKL1","2024","1"
"NL23","2011","6"
"DEA2","1979","4"
"AT32","1995","3"
"DK05","2000","2"
"EL53","2007","2"
"BE35","1997","1"
"PL82","1977","1"
"BG33","2001","1"
"DE11","1988","1"
"UKL1","1982","2"
"SE33","1999","2"
"IS00","1977","2"
"PT20","1994","3"
"CZ07","2002","2"
"FI1D","1985","2"
"PT11","1979","17"
"BE25","1988","1"
"ITH1","1987","1"
"BE32","2005","2"
"DE26","1985","1"
"EL41","1987","1"
"DEA4","2010","3"
"ITF4","1989","8"
"DE26","1986","1"
"EE00","2023","1"
"ITI2","2008","1"
"CZ08","1997","1"
"BE35","1966","1"
"ES30","2023","1"
"UKG3","1975","1"
"UKE4","1981","1"
"AT13","1993","10"
"PL52","1997","35"
"ES41","1987","1"
"PL22","1989","1"
"FRC2","1985","1"
"CZ01","1974","1"
"DE25","1991","1"
"PL41","1975","1"
"FRI1","1972","1"
"CH06","2006","2"
"ES53","1988","1"
"AT21","1994","1"
"SK04","1998","1"
"ITH4","2002","4"
"CH07","1990","1"
"CZ08","1971","1"
"BE33","1987","1"
"UKM9","2014","1"
"ES51","2024","1"
"ITC4","1980","67"
"ITG1","1983","1"
"IE05","1982","1"
"RO11","2003","2"
"SK01","2014","21"
"SE23","1984","1"
"ITF4","1980","1"
"UKD3","2022","5"
"FRH0","1986","3"
"BG42","2001","1"
"HR02","2007","1"
"DE91","1986","2"
"UKJ4","1989","4"
"SK03","2021","1"
"PL84","2001","30"
"PL81","1995","1"
"ES62","1980","1"
"BG33","1994","1"
"BE22","2011","6"
"CZ01","2022","1"
"LV00","1975","1"
"PL91","1975","1"
"ES53","1987","1"
"UKE2","1999","5"
"DEB1","2021","1"
"CH01","1981","26"
"UKK4","1983","1"
"UKD6","1996","1"
"DEB2","2003","1"
"ITH1","1998","1"
"DK03","1988","5"
"EE00","1990","2"
"DK01","1979","3"
"FRF3","1986","1"
"PL41","1973","1"
"RO42","1988","1"
"EL51","2015","5"
"HU32","2001","1"
"NO08","1970","3"
"DEB1","2005","1"
"FRD1","1994","1"
"UKJ1","1959","2"
"EL52","1988","2"
"BG41","1983","1"
"EL41","1999","1"
"PL63","1986","1"
"UKE2","1987","2"
"AT33","1999","3"
"DE94","1993","1"
"HU23","1968","1"
"UKE1","2009","37"
"SE21","1976","4"
"FRF2","2016","46"
"SE32","2000","1"
"EL63","1990","1"
"IE06","1975","1"
"FRK2","1966","1"
"UKE2","1990","2"
"SE22","1969","1"
"FRF1","1986","2"
"BG31","2017","2"
"SK01","1971","1"
"BE21","1993","4"
"RO12","2009","5"
"CH02","1980","1"
"PT30","2001","1"
"UKI5","2030","1"
"RO42","1991","5"
"EL65","2012","38"
"DE25","1988","1"
"ITF1","1995","1"
"LV00","2003","1"
"ITC3","1989","8"
"CZ01","1985","1"
"PL82","1999","2"
"DEA1","1991","12"
"ITH4","1987","3"
"ITG2","1975","1"
"ITC4","1990","8"
"FRC2","1998","1"
"AT32","2011","2"
"HU22","1994","1"
"ITI3","1993","21"
"BG33","1987","2"
"PL91","1983","4"
"ES21","1986","1"
"CH02","2003","15"
"DEB1","2013","2"
"HU22","1999","1"
"BE10","2023","1"
"FR10","1971","154"
"UKE1","1990","2"
"ITF2","2012","3"
"DE72","1989","2"
"DE72","1990","1"
"FRC1","1990","1"
"UKH3","1991","1"
"BE35","1988","1"
"NL23","1995","1"
"PL84","2003","2"
"NL22","1985","10"
"DE60","1995","4"
"ITF6","1978","1"
"DEB2","2011","1"
"DEA2","1963","1"
"DEA2","1969","1"
"EL43","1998","3"
"PT20","1992","1"
"PL91","1969","1"
"FRB0","1994","15"
"ITG2","2022","1"
"UKJ4","1970","1"
"AT34","2012","1"
"DE14","1988","1"
"FI1C","2024","1"
"HR03","1991","1"
"UKF2","2017","38"
"HU11","1991","10"
"SE11","1970","3"
"PL91","1974","1"
"BE25","1989","1"
"ES62","1985","1"
"UKJ4","1964","1"
"NL23","2010","1"
"IE05","1984","1"
"UKK1","1968","1"
"UKK2","1984","1"
"ES52","1972","1"
"DE14","1993","11"
"UKJ1","1952","1"
"ES70","1975","1"
"LV00","1998","2"
"BE23","1986","1"
"ITC1","1978","1"
"NL22","2024","1"
"UKH1","1969","1"
"UKM5","1989","9"
"PL22","1984","1"
"NL22","1997","18"
"CZ05","2001","16"
"EL52","1984","1"
"PT20","2008","7"
"ES12","1988","2"
"SK03","1996","1"
"PL62","1998","1"
"SE33","2005","3"
"BG41","1992","1"
"EL41","2012","1"
"UKD1","1998","1"
"BE10","2026","1"
"ITI2","2012","1"
"EL65","2006","1"
"PL21","1983","1"
"DK05","1990","1"
"DEB1","1979","1"
"HR05","1990","1"
"DE21","1971","1"
"FRK1","1996","2"
"NL32","1964","1"
"NL41","1994","1"
"CZ07","2022","1"
"SE12","1980","3"
"ITF5","1994","4"
"PT16","1981","1"
"RO21","1999","6"
"AT22","1989","1"
"NL11","1979","1"
"UKD6","1991","1"
"ITH5","1973","1"
"EL30","1981","2"
"DE50","1978","1"
"ITF2","1997","13"
"DE22","1992","1"
"NL42","1987","1"
"PL92","1993","1"
"NL33","1975","2"
"NL23","2017","7"
"HU31","2011","1"
"UKC2","1973","1"
"DEB2","1993","1"
"PL72","1999","2"
"HR06","1993","1"
"PL41","1999","3"
"NL32","2024","1"
"ES41","1980","1"
"DEA5","2022","51"
"FRE1","1985","6"
"UKJ3","1985","2"
"UKJ3","1970","2"
"BG32","2002","1"
"LT01","1982","1"
"CZ01","1981","1"
"NO09","1989","1"
"DE60","1976","1"
"PL43","1975","1"
"ITC2","2018","3"
"DEA4","1989","1"
"ITC3","1975","2"
"DK05","1985","1"
"SE11","2030","1"
"ITC2","2011","1"
"FRE1","1996","2"
"DEC0","2001","1"
"ITF1","1984","1"
"AT12","1989","1"
"DEB1","2011","1"
"NL11","1978","1"
"FRC2","1991","8"
"DEA1","1990","1"
"DED2","1986","2"
"EL54","1997","1"
"ES24","1970","1"
"UKF2","2021","3"
"HU22","1977","1"
"UKC2","1979","9"
"HU33","1965","1"
"CH02","2001","4"
"ES70","1991","3"
"UKJ4","1978","1"
"FRD2","2003","5"
"SE22","1981","16"
"DE14","2022","1"
"IE06","1986","4"
"ES53","1998","1"
"FRD2","1990","1"
"UKF3","1990","1"
"LT02","2002","2"
"AT32","1996","1"
"CZ04","2010","1"
"ITI3","1999","1"
"NL33","1983","8"
"PL81","1979","1"
"SE32","2011","1"
"ES51","1981","9"
"RO42","1990","1"
"NO07","1993","1"
"UKH3","1997","12"
"UKE3","1984","5"
"CZ02","1999","2"
"AT32","1999","1"
"FRF1","1993","13"
"UKE4","1977","9"
"AT32","1986","1"
"UKE1","1986","1"
"DE21","1993","13"
"RO41","2014","3"
"FRF1","1952","1"
"DE73","2009","7"
"DEA1","2023","1"
"RO41","1993","1"
"ITF1","1993","1"
"NL12","2002","7"
"UKM9","2019","1"
"SK04","2004","1"
"UKK4","1985","1"
"UKM5","1983","1"
"BE10","1997","10"
"PT15","1990","4"
"FI19","1987","1"
"NL12","1995","1"
"SI04","1994","1"
"FRI2","1989","1"
"HR02","1987","1"
"UKD3","1960","1"
"CH05","2001","1"
"DE30","1964","1"
"ES70","1986","1"
"FRL0","1968","1"
"EL63","1996","1"
"PL43","2008","9"
"FRC1","1996","1"
"BG32","2017","1"
"ITH1","1999","1"
"CZ02","2000","1"
"BG41","1991","1"
"BG41","1968","1"
"BE22","1992","1"
"DEC0","1990","1"
"PL81","1980","1"
"SK01","1989","1"
"BG33","2002","4"
"DEA2","1977","6"
"HR05","1997","4"
"NO0A","1989","1"
"PL84","1977","1"
"EE00","1991","1"
"EL54","1995","1"
"DE26","1993","1"
"AT21","2003","22"
"BE23","1996","1"
"NO0A","1992","2"
"PL81","1992","1"
"DK04","1980","1"
"NO07","1990","1"
"SE33","1977","1"
"DEC0","2007","2"
"CH04","1973","1"
"ES51","1967","1"
"CZ04","1994","1"
"BE32","2006","2"
"AT31","1989","1"
"DE23","2007","3"
"UKF1","1982","1"
"DE27","2001","2"
"SE33","2006","4"
"CH06","1990","1"
"FRI2","1993","1"
"DE12","1973","1"
"UKG1","1968","1"
"DE92","1985","1"
"ES13","2000","1"
"ITH2","2005","2"
"ES41","1976","1"
"UKN0","2002","7"
"DE26","1992","2"
"CZ02","2004","1"
"IE06","1976","2"
"ES53","2001","1"
"UKJ2","1982","1"
"NO06","1990","1"
"HU23","2004","1"
"UKJ3","1986","3"
"EL62","2017","1"
"NL22","1981","1"
"CZ03","1994","1"
"HU11","1996","3"
"LV00","2001","1"
"BE33","1992","1"
"PL71","1991","2"
"ITF1","1978","1"
"FRF1","1989","1"
"NL34","2002","1"
"NL22","1984","3"
"UKJ3","2022","2"
"ITH1","1986","2"
"SK04","2006","11"
"PL42","2004","3"
"UKL2","1988","2"
"UKJ4","1986","1"
"ES53","1976","1"
"IS00","1989","2"
"ITF5","2001","2"
"SI04","2001","4"
"DEA1","1977","1"
"DE71","2024","1"
"HU33","2013","2"
"UKF3","2004","27"
"UKM7","1974","1"
"DE21","1989","10"
"CH04","1991","4"
"FI1B","2023","1"
"SE22","1979","1"
"AT32","1994","1"
"FRI2","1999","1"
"ITF2","2003","7"
"RO42","1998","2"
"ITF6","1989","1"
"AT13","1970","1"
"UKJ2","1984","4"
"PL91","2022","1"
"UKE3","1983","1"
"DE30","1971","1"
"RO31","2010","1"
"FR10","1963","1"
"ITC1","1980","1"
"RO32","1966","1"
"FRE2","2002","1"
"PL21","1988","1"
"SE32","2004","3"
"UKE1","1969","1"
"UKD4","1992","2"
"BE25","2007","7"
"ES61","1973","1"
"NL32","1974","1"
"BG33","1997","1"
"DE91","1981","1"
"PT30","2009","1"
"ITI2","2006","1"
"FI1C","1983","1"
"PL43","1980","1"
"UKE4","1970","1"
"UKH1","1957","1"
"HU21","2006","1"
"BG33","1975","1"
"EL54","1992","1"
"DE91","1987","1"
"SE11","1980","1"
"BE21","1980","1"
"DE24","1982","1"
"PL21","1979","1"
"DE24","1998","2"
"NL32","2022","1"
"UKM7","1975","1"
"PL41","1995","1"
"IS00","1997","10"
"CH07","1981","1"
"SE21","1980","1"
"RO42","2003","5"
"DEB3","1983","1"
"IS00","1978","1"
"UKG2","2003","3"
"CZ01","1977","1"
"IE04","1999","3"
"DE50","1995","3"
"ES61","2022","1"
"UKL1","1983","4"
"NO09","1994","3"
"EL43","1995","1"
"AT33","1994","1"
"EL62","2007","1"
"ES63","2012","1"
"ES70","1987","1"
"BG41","2000","2"
"CH06","2004","1"
"BE35","1983","1"
"AT32","1987","1"
"UKG1","1964","1"
"ES51","1971","1"
"UKJ4","1971","1"
"NO0B","2016","2"
"DE94","1978","1"
"UKL2","1984","1"
"BG32","2005","1"
"BE32","2001","4"
"PL22","1991","1"
"ITH1","1976","1"
"DE71","1990","1"
"ITF4","1987","1"
"UKE2","1974","1"
"ITF2","1977","1"
"AT22","1993","2"
"ITC4","1984","1"
"PT11","1974","1"
"NL21","1985","1"
"ITF4","1988","2"
"DE92","1996","1"
"BE35","2004","1"
"UKH1","1962","1"
"ES23","2000","1"
"PL21","1981","1"
"FRD2","1985","1"
"DE92","1979","1"
"CZ07","2003","1"
"AT33","2001","1"
"ITF3","2024","1"
"UKJ2","1966","1"
"ES24","1976","2"
"LT01","1981","1"
"DEA3","2006","3"
"RO41","1990","1"
"ITF3","1985","1"
"ITF5","2010","2"
"NO06","1984","6"
"UKM8","1961","1"
"PL43","1992","2"
"ES43","1984","2"
"RO11","2002","1"
"AT31","1994","1"
"FRB0","1975","1"
"CH04","1961","1"
"UKH3","1968","1"
"UKJ4","1980","11"
"DEA5","1991","2"
"DED4","1997","9"
"FI1B","1973","1"
"DE26","2000","1"
"CZ07","1998","1"
"SE23","2001","5"
"DE11","1982","1"
"AT34","2018","46"
"NL34","2009","1"
"UKK4","1984","1"
"NO07","2009","3"
"PL43","1995","1"
"DEE0","2002","1"
"LT01","1994","2"
"RO22","1946","1"
"CH02","1987","1"
"FRD1","2000","1"
"ITI1","2031","1"
"SE32","1982","1"
"AT11","2019","1"
"DE22","1990","1"
"FRJ2","1987","2"
"EL43","1987","1"
"SI03","1999","1"
"DE14","1985","1"
"ES24","1988","1"
"FRL0","1976","1"
"CH06","1985","1"
"LV00","1966","1"
"UKG2","1990","1"
"DE23","1979","1"
"CH04","1978","5"
"ES61","2023","1"
"UKC2","2022","1"
"DEA4","1999","6"
"DK02","1997","1"
"AT33","1986","1"
"SE11","1971","1"
"IS00","1994","1"
"CZ07","2000","5"
"DE22","2009","1"
"BG31","2010","1"
"SK01","2004","1"
"NO07","1988","1"
"ITI1","1977","1"
"PT30","2021","2"
"RO42","1999","1"
"CZ01","1986","1"
"DE11","1980","1"
"UKM5","1969","1"
"HU32","1974","1"
"AT22","1971","1"
"DE73","2008","1"
"BG42","2012","1"
"BG42","2014","2"
"DK02","1994","23"
"FI1C","1986","1"
"LT02","2012","1"
"BE23","1995","1"
"SE21","1968","1"
"HU22","1987","1"
"FRB0","1983","1"
"RO31","2009","1"
"PL82","1993","1"
"ES62","1994","1"
"FI19","1990","1"
"AT13","1980","1"
"FRC2","1997","6"
"ITI1","1984","1"
"UKD7","1959","1"
"ITC2","2014","1"
"LT01","1998","1"
"UKE2","1994","1"
"FRI2","2004","3"
"SE31","2005","1"
"ES11","1977","2"
"UKD6","1994","1"
"PL21","1974","4"
"BG42","1976","1"
"NL23","1998","1"
"EL63","1992","1"
"PT17","1988","1"
"DE71","1976","1"
"FRE1","1983","1"
"EL65","2013","1"
"SE33","1984","1"
"FRF2","1993","1"
"ES53","1985","1"
"RO22","2021","1"
"UKK3","1987","1"
"UKN0","1986","1"
"DK05","2022","2"
"PL81","1976","1"
"NO07","1987","1"
"NL32","1978","1"
"BE33","1991","1"
"DEB3","1987","1"
"DEA3","1999","1"
"CZ01","1967","1"
"HU23","1973","1"
"UKD3","1964","1"
"RO22","1992","1"
"CZ03","1984","1"
"FR10","1968","1"
"DED2","1994","4"
"NL31","1969","1"
"BG41","2022","1"
"DE24","1983","1"
"SE23","1979","1"
"NL34","2012","1"
"CZ02","2010","1"
"AT32","2022","1"
"PT18","1995","2"
"DE25","1990","1"
"RO11","1980","1"
"EL41","2011","1"
"DEF0","1986","1"
"SE22","2023","1"
"NL31","1984","1"
"CZ05","1981","1"
"FRD1","1989","1"
"UKE4","1974","1"
"DE50","1985","1"
"AT13","2023","1"
"PL42","1975","1"
"DK01","1992","5"
"LI00","1990","1"
"AT32","1982","1"
"AT13","2022","1"
"NL31","1975","1"
"UKG1","1959","1"
"UKM9","1994","1"
"ES23","2006","1"
"HR06","1989","1"
"DK02","1984","1"
"PL84","2008","3"
"HU22","2001","1"
"UKE4","1975","1"
"AT13","2030","1"
"SK02","2009","2"
"FRG0","1992","4"
"FRM0","2021","2"
"ES51","1980","1"
"SI03","1990","1"
"DE91","1972","1"
"ES51","1972","2"
"UKM8","1960","1"
"PL71","2004","4"
"UKE4","1966","1"
"SE32","1993","1"
"NL41","1963","1"
"UKM9","2005","1"
"CZ05","2003","2"
"ITC4","2022","3"
"RO41","1997","1"
"SK04","1991","1"
"FRD1","2003","1"
"ITH2","1995","1"
"PL42","1979","1"
"UKG1","2030","1"
"UKG1","1963","1"
"UKF3","2003","21"
"DEB3","1985","1"
"PL84","1970","1"
"DE23","1999","1"
"AT21","2000","1"
"DE12","1974","1"
"NL11","1996","1"
"BE24","1972","1"
"PL84","1997","13"
"AT21","2002","1"
"ES70","1990","1"
"ITG1","1996","3"
"UKE4","2025","1"
"HR02","2013","3"
"NL23","1996","2"
"DK01","1984","1"
"FI19","1983","1"
"BG34","2010","2"
"PL82","2001","2"
"HU12","1993","1"
"LT01","1999","1"
"FRF3","1979","1"
"NL22","2023","1"
"ES24","1994","1"
"ITI3","1989","1"
"BG31","2014","4"
"UKE1","2002","1"
"SI03","1997","1"
"UKC2","1978","4"
"PL82","1990","1"
"HR02","2005","1"
"DE30","2024","1"
"PL51","1989","4"
"SE21","1982","1"
"HU33","2000","1"
"SE31","2001","2"
"UKJ1","1964","1"
"RO12","1989","1"
"CZ03","1991","1"
"BE24","1994","1"
"DE27","1983","1"
"AT13","1981","1"
"DE92","1989","1"
"DE27","1991","4"
"PL91","1982","2"
"PL61","1987","1"
"CH01","1983","1"
"UKG2","1972","1"
"BG34","2017","1"
"DE80","1995","1"
"NL42","1990","1"
"UKI5","1969","12"
"DE27","2009","1"
"CH02","1984","1"
"CZ02","2003","1"
"DE73","2003","12"
"ES64","2013","1"
"ES30","1976","1"
"ITI3","1988","10"
"UKG1","1978","1"
"UKM6","2002","1"
"NL23","2003","1"
"HU33","1972","1"
"BE32","2000","1"
"BE24","1988","1"
"NL13","2007","1"
"UKC1","1980","31"
"PL63","1981","1"
"PL62","1979","1"
"PL82","2003","1"
"FRG0","1978","1"
"DE14","1986","1"
"AT34","2014","1"
"LV00","1971","1"
"FRC2","2002","1"
"AT21","1984","1"
"ITC1","1982","1"
"UKK4","1994","1"
"NL11","1997","1"
"CH01","1959","1"
"FI1D","1978","1"
"ITF5","2002","1"
"FI1B","2024","1"
"UKH3","1984","4"
"CZ05","1993","2"
"DEB2","2009","1"
"UKN0","1978","1"
"UKN0","1971","1"
"SE11","1973","1"
"CZ08","2000","2"
"UKM8","1974","1"
"DE23","1977","1"
"DED4","2010","4"
"BE24","1978","1"
"BG31","2012","12"
"DED5","1992","1"
"ITC4","1982","1"
"ES53","1986","1"
"DE80","2003","3"
"FRG0","1984","1"
"DEA1","1996","5"
"ITI3","1986","1"
"DE40","1990","1"
"FRC1","1986","1"
"PL21","1982","1"
"RO12","1999","1"
"DE92","1988","1"
"EL52","1996","1"
"CH05","2004","1"
"EL65","2004","1"
"UKE1","1981","1"
"FRI3","1995","1"
"NL11","1974","2"
"DEC0","1989","1"
"FRJ1","1979","1"
"UKD1","2009","1"
"UKK4","1966","1"
"UKK1","1980","3"
"ITH2","1993","1"
"FRK2","1972","1"
"CZ08","1982","1"
"CH06","1996","1"
"BE10","1982","1"
"AT22","1978","1"
"MT00","1988","1"
"CZ03","1978","1"
"ES23","1988","1"
"UKD3","1972","4"
"PT16","1968","1"
"UKM8","2024","1"
"DK04","1966","1"
"FRG0","1985","2"
"HU23","2000","1"
"DE60","1981","1"
"SK02","1982","1"
"HU32","2014","1"
"FI1D","1997","3"
"CZ04","2006","1"
"UKF3","1976","1"
"FRK1","2005","1"
"DE24","2007","1"
"ES24","1993","1"
"ES23","2002","4"
"RO12","1981","1"
"CH05","1994","1"
"BG42","1984","1"
"FRI3","1986","1"
"HU32","2000","1"
"HU21","2009","1"
"DK05","1991","1"
"UKH2","1987","1"
"DE91","1971","1"
"EL53","2004","1"
"BG31","2018","1"
"UKM6","2013","1"
"PL51","1972","1"
"NL23","2004","1"
"DE91","1980","1"
"UKG1","1977","1"
"CZ06","1979","1"
"DE91","1985","1"
"PT20","1989","1"
"FRD2","2006","12"
"AT22","1996","1"
"DEG0","1992","1"
"HU23","1999","1"
"PT20","2001","1"
"UKK4","2022","1"
"ITF2","2007","1"
"UKH2","1974","1"
"PT18","1981","1"
"UKE4","1972","1"
"UKH3","1983","1"
"AT12","2000","1"
"HU11","1961","1"
"EL30","1977","1"
"EL64","2019","1"
"FRJ2","1983","1"
"AT12","2003","1"
"SK01","1987","1"
"ES62","1988","1"
"UKG3","1981","2"
"FRD1","1987","1"
"SE32","1975","1"
"RO41","1968","1"
"PT11","2022","1"
"SE33","1998","2"
"AT22","1998","1"
"EL61","1989","1"
"ITI1","1989","1"
"BE22","1998","1"
"FRF2","1994","3"
"ES53","1973","1"
"ITC4","2024","1"
"FRK1","1983","1"
"RO22","1984","1"
"FR10","2029","1"
"NL11","1981","1"
"UKH1","2023","1"
"ITH5","1970","1"
"DED5","1993","1"
"DK05","1987","1"
"FI1B","1980","1"
"RO22","2010","1"
"ES22","1983","1"
"UKN0","1966","1"
"PT15","1986","1"
"FRD1","1992","1"
"DEE0","1983","1"
"UKD1","2017","1"
"CZ04","2005","1"
"UKM6","1998","1"
"CZ07","1988","1"
"BG31","2021","1"
"ES21","1987","1"
"DE24","1978","1"
"ES42","1985","1"
"UKD4","1971","6"
"PL51","1988","3"
"DE91","1975","1"
"ES22","1978","1"
"DK05","1996","1"
"CH04","2028","1"
"ITF5","2013","1"
"CZ04","1986","1"
"FRC2","1994","3"
"LU00","1994","1"
"AT13","1972","1"
"BE33","1981","1"
"PL72","1996","1"
"FRJ2","1986","1"
"NO0B","2020","3"
"FRD2","1994","1"
"ES61","1978","1"
"UKK4","1982","1"
"CH03","1989","1"
"DE72","1996","1"
"FI1D","1992","1"
"LT01","1990","1"
"CZ07","1987","1"
"PT17","2023","1"
"FRK2","1973","1"
"HU32","1983","1"
"ITI4","2023","1"
"ITI1","1975","1"
"ITC4","1969","1"
"AT13","1968","1"
"CZ02","1962","1"
"DK02","1965","1"
"CZ04","2003","1"
"UKE3","1975","1"
"SI03","2004","1"
"ITG1","1984","1"
"DK05","1986","1"
"EL43","2022","1"
"ES11","1976","1"
"SE32","2010","2"
"DE73","1993","1"
"PL61","1986","1"
