"sender","year","count"
"BE22","2004","1"
"PL71","1982","1"
"DE30","1967","1"
"EE00","1996","5"
"EL41","2010","3"
"EL65","2015","1"
"EL41","2015","3"
"DEB2","2003","1"
"HR05","1992","13"
"UKJ4","1995","2"
"CZ06","1981","1"
"UKD4","1989","1"
"CZ02","1995","1"
"FRB0","1992","2"
"ITI3","1983","1"
"UKD6","1999","9"
"DEA2","1970","1"
"FRL0","1988","1"
"NL41","1998","1"
"FRI3","1997","3"
"HU11","1987","21"
"ES41","1973","1"
"FRF1","1982","2"
"RO32","1975","1"
"ITF6","2000","2"
"BE22","1996","1"
"EL43","1996","9"
"EL62","2018","4"
"PL41","1982","29"
"RO41","2021","13"
"PL52","2007","1"
"SI04","1989","1"
"UKM5","1993","3"
"FRF1","2023","6"
"DE80","1979","1"
"DE26","2008","3"
"EE00","1999","1"
"ES61","1982","2"
"PL62","2010","1"
"CZ07","2010","5"
"UKH1","1954","1"
"EL54","2011","9"
"CZ03","1997","1"
"DE91","1987","6"
"ES70","1978","1"
"LT01","1982","1"
"DED4","1992","1"
"LV00","1999","1"
"SE11","1984","1"
"AT11","2018","1"
"FRI3","1988","1"
"HU33","1999","4"
"HU21","1975","2"
"ES52","1968","1"
"UKK4","1997","19"
"DE22","2002","1"
"BE21","1997","4"
"ES53","2022","1"
"IE05","1989","3"
"ES30","1968","1"
"FRI3","1993","2"
"NO06","1989","17"
"UKF3","2004","15"
"HR03","1993","5"
"DEA4","1985","1"
"PL63","1973","1"
"UKK2","1993","1"
"FI1B","1975","1"
"SE31","1993","1"
"FI1B","1981","1"
"UKE3","1964","1"
"HU22","2014","21"
"PL71","1979","1"
"EL62","2020","7"
"CZ08","2001","3"
"DEA4","2009","6"
"UKM9","2005","1"
"CH05","2004","5"
"FI1C","1993","1"
"PL22","1972","2"
"FRJ2","1987","2"
"UKD1","2006","1"
"FRB0","1986","1"
"DEA2","2022","1"
"BE34","2016","1"
"NO08","1996","1"
"DEA3","1989","2"
"DE40","1977","1"
"BE33","1980","1"
"FRE1","1984","3"
"LV00","2008","9"
"DEA1","1982","1"
"ES21","1977","1"
"CH05","1999","1"
"EL63","1996","19"
"BE21","1998","2"
"HU21","2014","12"
"ES51","1979","2"
"UKH3","2024","1"
"CH04","1987","6"
"UKD6","2006","7"
"EL52","1966","1"
"UKF1","2023","1"
"BG31","2004","1"
"ITF4","1994","3"
"EL65","2012","1"
"ITG2","2000","21"
"RO11","1993","9"
"DK05","2023","1"
"IS00","1997","1"
"FI1B","1974","2"
"DEF0","1975","1"
"FRL0","1991","3"
"EL61","2025","1"
"NO0A","1964","1"
"EL43","2003","3"
"RO32","1980","1"
"NL42","1995","1"
"NO0A","1976","1"
"BG32","2017","16"
"UKD3","1970","35"
"DEG0","1983","1"
"UKD7","1969","1"
"UKF3","2010","1"
"CH02","1981","1"
"PT11","1967","1"
"UKJ2","1970","1"
"DEA3","2007","5"
"SI04","1996","1"
"BE32","1995","1"
"HR06","2019","2"
"DK01","1978","1"
"UKF1","1980","1"
"SE23","1983","1"
"DEA2","1978","1"
"DE91","1992","13"
"ES13","2001","5"
"SK03","1991","1"
"FRE2","2011","3"
"FRC2","2003","5"
"LI00","2020","2"
"FRC1","1993","10"
"DEB1","2003","1"
"AT13","1972","1"
"RO11","2009","3"
"UKG2","1991","1"
"PL71","1981","1"
"FRL0","1985","9"
"RO11","1996","1"
"ITH2","1985","1"
"RO32","1986","1"
"UKJ1","2022","1"
"NL22","1988","5"
"PL41","1991","1"
"HU23","2006","7"
"AT22","1996","1"
"PT17","1992","7"
"RO21","2002","1"
"DEE0","1980","1"
"ITG2","2007","13"
"PL22","2005","3"
"UKD6","2004","1"
"UKE4","1971","1"
"HU11","1949","1"
"ITH5","2023","1"
"EL53","2014","1"
"DEA4","2008","7"
"CH04","1958","1"
"DK01","1996","1"
"DED5","1993","1"
"SE32","2015","10"
"FRK1","2000","1"
"DEA3","1991","1"
"IE04","2005","4"
"EL52","1974","1"
"RO12","2006","2"
"FRE2","1985","1"
"UKG3","1968","1"
"ES11","1984","2"
"PL92","1999","1"
"AT34","2019","25"
"RO41","2008","1"
"DEA1","2002","7"
"UKG2","2002","9"
"PL52","1970","1"
"PL61","2002","123"
"NL41","1991","5"
"SI03","2005","1"
"FI1D","1979","1"
"FRF3","1974","5"
"FRG0","1984","1"
"DEB3","2022","1"
"PL51","1984","1"
"FRE1","1983","3"
"DE30","1970","1"
"ES51","1974","1"
"PL82","1997","2"
"BE22","2008","1"
"PL61","2001","3"
"NL31","1993","1"
"LT02","1998","3"
"HR02","2000","2"
"UKK2","1982","1"
"UKJ2","1976","1"
"UKE3","1977","1"
"IE04","1991","1"
"ES42","1993","1"
"PL91","1957","1"
"ES51","1969","1"
"CH01","1983","3"
"FRC2","1991","1"
"DEG0","1986","3"
"RO11","2006","4"
"SI03","2009","1"
"ITF6","2003","1"
"BE23","1992","13"
"ITH1","2001","1"
"ES43","2003","6"
"NO07","1978","1"
"UKH2","2007","16"
"PL41","1992","5"
"DK03","1992","1"
"SE32","2013","4"
"UKL2","1980","1"
"BE35","2002","1"
"PL72","1998","1"
"HU32","1991","1"
"SE21","1976","9"
"ITF2","2004","1"
"UKH2","1984","14"
"UKE2","1986","1"
"DE94","2004","1"
"PL51","1982","1"
"NL11","1981","2"
"CZ07","1989","11"
"ES13","1991","1"
"HU32","1981","1"
"PL22","2002","10"
"LU00","1999","1"
"HU12","1995","3"
"UKC1","1971","1"
"DEF0","1978","1"
"IE06","2024","1"
"CH05","1994","1"
"ES53","1993","1"
"PL42","2003","1"
"UKJ4","1990","34"
"AT34","2020","1"
"BG42","2001","1"
"CZ07","2002","2"
"DK03","1997","9"
"PL71","1991","5"
"CY00","2004","7"
"CZ04","2011","4"
"PT16","1979","4"
"BE24","1988","3"
"AT33","1987","1"
"CZ05","2010","9"
"DE91","2022","1"
"DEF0","1993","2"
"UKK3","2011","2"
"UKJ4","1976","1"
"UKH2","1983","1"
"EL43","1989","1"
"DEC0","1986","1"
"DE13","2023","1"
"NL23","2017","1"
"RO12","2012","11"
"CZ08","2011","9"
"BE31","1966","1"
"ITH5","1957","1"
"NL42","2000","5"
"DE13","1996","3"
"DE21","1983","3"
"FRL0","1983","1"
"AT12","2000","1"
"UKM6","2007","1"
"ITF4","2023","1"
"BG32","1998","1"
"AT33","1999","1"
"DK01","1993","7"
"BG34","2000","1"
"CZ03","1974","1"
"ITI3","1992","1"
"BG41","1980","4"
"DEB2","2013","8"
"PL63","1975","1"
"ITF4","1992","1"
"ES51","2023","1"
"DED4","1994","1"
"CZ06","1971","1"
"BE31","1987","6"
"BE31","2024","1"
"ITH3","1980","1"
"PT30","1999","1"
"ITC4","1983","25"
"RO32","1956","1"
"CZ01","1976","7"
"UKK3","2010","3"
"SE22","1984","2"
"ITF4","1996","3"
"UKK1","2022","2"
"BG34","2001","1"
"BE10","1975","1"
"ES61","1980","1"
"UKL1","1976","3"
"RO41","2005","2"
"FRF1","1980","1"
"PL71","1975","1"
"EL63","1991","1"
"SE23","1975","1"
"UKE4","1983","21"
"UKD1","2007","1"
"ITC1","1983","1"
"AT33","1998","1"
"DK02","1979","1"
"HU33","1998","1"
"DE73","1990","1"
"MT00","1995","2"
"PL91","1973","1"
"RO32","1988","1"
"NO06","1970","4"
"ITG1","1994","1"
"CH04","1948","1"
"DEC0","2004","2"
"EL64","2016","1"
"UKD3","1964","1"
"UKE3","1959","1"
"EL43","1988","1"
"PL41","1986","1"
"HU11","1968","1"
"DEC0","2010","5"
"PT20","2006","1"
"NL23","2016","5"
"DE60","1992","33"
"DE71","1990","1"
"ES53","1998","1"
"DEA2","1966","1"
"UKH1","1968","19"
"HU11","1971","2"
"RO12","1998","1"
"EL64","2012","1"
"FRI2","1990","1"
"UKM7","1975","1"
"FRI2","2003","1"
"RO42","1996","1"
"AT21","1995","1"
"AT31","2003","1"
"ITF5","1989","1"
"ES63","2021","3"
"CZ06","1985","1"
"DE50","2000","2"
"RO22","1996","2"
"ITF3","1975","1"
"ITH2","1994","1"
"PT15","1991","1"
"UKK1","1988","1"
"AT31","2009","37"
"DK05","2002","3"
"IE06","1960","1"
"ES24","1986","1"
"PT18","1997","1"
"ES21","1986","1"
"BE21","2023","1"
"DED5","2002","85"
"ITI4","1979","1"
"DE26","2005","3"
"UKG1","1979","10"
"NO06","1979","1"
"NL42","1990","1"
"UKN0","1991","1"
"UKM8","1982","1"
"DE11","1996","1"
"HR05","1990","5"
"ITG2","2005","1"
"DE12","1969","1"
"AT21","2010","2"
"PL61","1969","1"
"ITH5","2022","2"
"NL12","1988","1"
"PL72","2003","12"
"FI19","2024","1"
"ES21","1997","1"
"HU12","1991","5"
"ITH4","1990","1"
"HU22","2005","1"
"ES53","2006","1"
"UKL2","1984","2"
"UKJ3","1964","1"
"RO12","1993","1"
"SI03","1986","1"
"ITF3","1981","1"
"ES12","1985","1"
"BE31","1972","1"
"ES11","1975","1"
"AT13","1998","10"
"NO0A","1994","4"
"NL12","2020","1"
"NL11","2024","1"
"PL91","1975","2"
"CZ04","1995","1"
"PL62","1984","1"
"EL30","1975","2"
"BE10","1979","1"
"DE40","1996","6"
"ITC3","1988","1"
"SK02","1996","1"
"ITF3","1982","1"
"BE24","1984","1"
"BG42","1992","1"
"FI1B","1978","1"
"DED4","2004","4"
"NL41","2026","1"
"DE92","1987","1"
"PL21","1978","1"
"PL22","1983","10"
"UKM5","1976","1"
"DED5","1991","5"
"PL41","1979","5"
"DEA4","1988","1"
"DEC0","1990","1"
"FRJ1","1977","1"
"ES13","1993","1"
"CH03","1986","1"
"DE60","1979","1"
"SI04","1990","1"
"DED5","1996","5"
"ES51","2024","2"
"UKC1","1992","5"
"NL33","1964","1"
"CZ05","2022","1"
"BE31","1997","1"
"FRE2","2005","2"
"FI1B","1992","6"
"BE35","1983","1"
"RO12","2003","3"
"EL41","2004","1"
"DEA5","1991","2"
"UKM5","1965","1"
"RO31","2004","1"
"RO11","1999","21"
"FRM0","2018","4"
"SK01","1981","1"
"DE24","1986","1"
"PL92","1992","1"
"BG32","1997","1"
"LI00","2003","1"
"UKD3","1983","13"
"ES22","1983","9"
"UKM6","2017","2"
"PL61","1993","2"
"EL64","2000","1"
"NL31","1975","1"
"DE11","1989","4"
"NO08","1990","3"
"DK05","2003","1"
"UKC1","1973","1"
"SE22","1976","1"
"HU12","2009","10"
"LU00","1993","1"
"UKL2","1982","17"
"ITG1","1989","1"
"AT11","2011","1"
"UKJ4","1992","1"
"FRG0","1995","2"
"PL41","2022","1"
"UKL1","1985","13"
"UKL1","1982","1"
"BE31","1988","4"
"SK04","2012","1"
"BG33","2002","4"
"EL62","2004","1"
"NL42","2022","1"
"CZ07","1999","1"
"DEA3","1996","1"
"BE10","1976","1"
"CH02","1976","1"
"SE12","2030","1"
"PT17","1979","1"
"UKN0","1978","1"
"PL43","2014","11"
"CY00","2000","1"
"NO07","1996","1"
"PL84","2001","1"
"SE33","1987","1"
"FRL0","1994","1"
"BE10","1968","1"
"PL51","1989","2"
"UKJ3","1989","2"
"PL41","1973","2"
"IE04","1998","1"
"UKF2","1985","1"
"BE33","1996","1"
"IS00","1965","1"
"UKG1","1978","3"
"PL63","2004","13"
"MT00","2010","3"
"UKC2","1986","1"
"ES51","2022","1"
"BG32","1996","3"
"DK03","1991","3"
"SK04","2008","1"
"UKC1","1966","1"
"ES52","1981","11"
"ES22","1989","2"
"UKJ2","1986","1"
"NO0A","1995","1"
"UKH3","1977","1"
"UKC2","1994","13"
"IS00","1994","1"
"SK04","1989","1"
"ITF6","1985","1"
"FRB0","2006","7"
"ITH3","1952","1"
"FRI3","1984","1"
"DK04","2023","1"
"UKM5","1975","1"
"PT18","1990","6"
"BE32","1994","1"
"UKL2","1991","1"
"PT17","1982","1"
"NL23","2021","1"
"NL13","2019","1"
"ITI3","1991","4"
"NL42","2004","1"
"BE35","1994","1"
"UKD7","1981","1"
"ITF4","1990","12"
"UKG3","1981","1"
"FRC1","1997","4"
"UKJ1","1960","1"
"SE23","1996","8"
"ITF3","1997","4"
"DE80","1964","1"
"DK03","1989","1"
"UKM9","2010","1"
"PT16","1968","6"
"NL11","1992","1"
"DE12","1976","1"
"DEB1","2015","37"
"ITF5","2015","1"
"ITH3","1984","3"
"CH01","1968","1"
"ES70","1997","1"
"ITF1","1993","1"
"DEE0","1990","1"
"EL54","2000","1"
"ES13","1988","2"
"PL82","2007","10"
"UKK4","2001","2"
"NL21","2003","1"
"FRD2","1998","2"
"UKE4","1982","3"
"FI1B","1977","1"
"IE06","1977","1"
"UKM9","2007","14"
"AT34","2007","1"
"RO31","2000","1"
"LT02","2006","1"
"CZ07","2007","5"
"DEA3","1999","2"
"EL52","1972","1"
"LV00","2001","1"
"NL33","1970","1"
"CH02","1990","2"
"ES70","1996","6"
"UKF1","1968","1"
"DE21","1985","7"
"DE23","1997","1"
"ES22","1976","1"
"UKG2","1981","39"
"HR02","1998","1"
"IS00","1990","1"
"HU32","2004","1"
"DE21","1982","5"
"BE31","1984","1"
"NL41","1981","1"
"UKE2","1984","1"
"ES51","1977","2"
"HR02","1996","1"
"DE72","1996","2"
"SK02","2003","7"
"DE71","1979","4"
"EL30","1985","2"
"RO42","1999","6"
"SE12","1992","2"
"FRE1","1987","1"
"UKC1","1978","2"
"DE14","1983","3"
"UKM8","1966","1"
"ITF2","2010","3"
"DE94","1999","1"
"EL54","2008","2"
"UKK2","1980","1"
"RO31","1998","2"
"ES70","1993","2"
"BE23","2001","7"
"BG32","2009","1"
"SE33","1979","1"
"FRE1","1991","17"
"NL11","1970","1"
"FRE2","2009","3"
"DEB2","2001","1"
"PL72","2022","1"
"DE27","2000","1"
"EL43","2004","1"
"UKE2","1982","1"
"UKE4","1977","1"
"UKK4","1983","1"
"ES11","1970","1"
"FRE1","1963","1"
"RO11","1966","1"
"HU21","2011","2"
"NO09","1995","1"
"PL51","1990","1"
"SI04","2008","1"
"SK03","2001","1"
"DE27","2009","3"
"SE32","2010","2"
"PL43","2021","1"
"ES12","1982","1"
"SE22","1980","1"
"UKD7","2023","1"
"NO06","2002","3"
"ES52","1975","1"
"DE25","1992","1"
"DE13","1990","25"
"FI19","1983","1"
"BE23","2002","3"
"DK01","1986","1"
"BG34","2013","1"
"CH07","2010","1"
"BG41","1975","1"
"UKD7","1979","1"
"NO07","2009","1"
"FI1C","1998","1"
"PL22","1979","1"
"EL41","2008","1"
"FRD2","1997","1"
"DE24","1995","1"
"CZ08","2004","3"
"DEA3","1992","3"
"UKL1","1975","1"
"NL31","1985","1"
"CH03","1976","1"
"DK02","1987","1"
"SE11","1980","2"
"NO0B","2013","1"
"SE22","1978","1"
"SK03","1977","1"
"CH06","1998","1"
"PT17","1987","2"
"ES22","2022","1"
"HU12","2007","1"
"DED4","1985","1"
"UKM5","1973","3"
"PT18","1992","1"
"EL51","1995","1"
"NL42","1987","1"
"ITF5","1992","1"
"CH04","1971","1"
"ES64","2003","1"
"ITF3","1985","2"
"CH03","1991","1"
"HU21","1997","2"
"LT02","1995","1"
"PL41","1983","1"
"RO31","2011","1"
"SE22","1986","1"
"UKK4","1992","1"
"EL30","1973","1"
"ITF5","2004","3"
"CH03","1987","2"
"DE73","2002","1"
"FRC2","2002","1"
"NL32","2022","1"
"BG32","2010","2"
"ITH3","1978","1"
"UKL2","1999","7"
"SI04","2002","3"
"RO22","2002","1"
"DEF0","1982","3"
"BE31","1981","1"
"CZ01","1993","9"
"FRK2","1979","25"
"NO0B","2019","4"
"UKK4","1986","1"
"UKF2","2012","7"
"UKJ1","1962","1"
"FRC2","1998","3"
"DE27","2004","1"
"UKC2","1981","2"
"ITI4","2024","1"
"NO06","1999","1"
"DEA5","1990","1"
"CH01","1974","1"
"ES11","1985","1"
"ES70","1986","1"
"FRB0","2002","2"
"UKK4","1981","1"
"PL51","1977","1"
"DE80","1981","1"
"DE23","1999","1"
"PT20","2008","1"
"NO08","1984","2"
"PT20","1994","1"
"FRK1","1998","1"
"RO31","1989","1"
"DE22","2008","1"
"FRB0","1990","1"
"ES61","1984","2"
"ITH3","1955","1"
"RO12","2002","1"
"HU33","2002","11"
"HR05","1961","1"
"AT12","2007","3"
"FRB0","1987","1"
"CH03","1973","1"
"ITF5","2000","1"
"SK03","1994","1"
"UKK1","1984","43"
"ITH4","1996","2"
"DEE0","1982","1"
"AT32","1999","1"
"BE33","1982","1"
"UKH2","1966","2"
"HU12","1999","3"
"UKG2","2000","1"
"DEE0","1987","1"
"UKC2","1984","6"
"FRJ2","1981","8"
"RO22","2001","1"
"ES13","1995","1"
"UKK4","1967","1"
"FRF3","1987","10"
"RO11","1946","1"
"ITH5","2031","1"
"SE33","1982","1"
"UKJ2","2025","1"
"LT01","2012","1"
"PT18","1995","1"
"AT33","2005","1"
"NO09","1996","1"
"SI04","1999","1"
"LT01","2000","7"
"CH03","1985","2"
"FRJ1","2023","1"
"ES24","1979","1"
"FRG0","1967","1"
"NO07","1998","2"
"HU31","2011","1"
"ES13","1997","1"
"PL92","2009","3"
"ES52","2023","1"
"CZ07","2003","6"
"AT13","1986","1"
"RO32","1978","1"
"LV00","1997","1"
"BE25","2001","1"
"AT31","2011","3"
"SK03","2003","1"
"SK02","2004","1"
"NO08","1988","1"
"ITF4","1977","1"
"CH04","1964","1"
"ES63","2014","1"
"PL22","1997","1"
"UKN0","1969","1"
"ES23","2008","1"
"AT13","1971","1"
"DE40","2024","1"
"BE33","1995","1"
"FI1B","1986","5"
"PL41","1988","1"
"UKM7","1977","1"
"ES42","1994","1"
"UKH3","1975","1"
"BE21","1962","1"
"HR05","1988","1"
"SE22","1968","1"
"BE23","1990","1"
"EL61","2003","6"
"ITF3","1980","1"
"DEA1","1991","1"
"FRE2","1992","6"
"FRJ1","1978","1"
"ES11","1987","1"
"BE25","1997","1"
"UKK1","1972","5"
"EL65","2007","1"
"CH01","1965","1"
"PL81","1972","1"
"HU22","2006","1"
"DEC0","1995","1"
"SE11","1977","1"
"NO0A","1988","1"
"ITC3","1971","1"
"DEA2","1969","2"
"ES41","1977","2"
"RO41","2016","1"
"PL81","1974","2"
"FRB0","1971","1"
"FRC2","1975","1"
"PT20","1988","1"
"DE11","1976","1"
"UKE1","1989","1"
"UKG3","1984","63"
"BE10","1987","10"
"PL21","1991","1"
"HU32","1997","1"
"DEA5","1994","1"
"LV00","1979","1"
"RO41","2018","2"
"IE06","1986","8"
"BE21","2002","1"
"DK04","2022","2"
"RO31","1999","1"
"DEA4","2001","1"
"HU11","1973","1"
"EL54","2003","1"
"UKD6","1968","1"
"ES53","2002","1"
"DEA4","2003","1"
"FI1D","1993","1"
"PT18","2022","1"
"ITF2","2002","1"
"DE71","1983","1"
"IE04","1996","2"
"SE21","1979","1"
"PT15","2006","2"
"RO42","1980","1"
"NL11","1984","1"
"CZ01","1981","1"
"DEC0","1989","1"
"DED2","2023","1"
"PL61","1975","1"
"FI1C","1996","1"
"ITF1","1986","1"
"CH02","1984","1"
"CH01","2022","1"
"DK04","1991","1"
"SI04","2022","1"
"UKK1","1959","1"
"CH05","2007","3"
"ES53","2000","1"
"SI03","2007","1"
"ITH2","1997","1"
"DK05","1984","1"
"ITF6","2006","1"
"HR05","1970","1"
"BE31","1970","1"
"HU21","2008","4"
"DE92","1978","1"
"PL52","1980","1"
"UKM6","2020","1"
"EL52","1989","3"
"DEG0","1995","1"
"NO06","1988","1"
"ES30","1972","1"
"UKC1","1960","1"
"UKD3","1966","1"
"EL64","2015","1"
"DEB3","1983","1"
"DE11","1981","1"
"CH04","1980","1"
"NL33","1963","1"
"FRE2","1995","1"
"NO02","2003","1"
"HU33","1996","1"
"ES11","1996","1"
"CZ08","2003","1"
"BE21","1987","1"
"PL22","1990","1"
"RO42","1997","1"
"DED4","2008","13"
"CH07","2006","1"
"IE06","1972","1"
"UKF1","2030","1"
"IE04","1993","1"
"NO09","1998","1"
"DED4","1979","1"
"AT31","2000","1"
"FRJ2","1978","1"
"DE13","1974","1"
"BE35","1997","1"
"HU33","1989","1"
"UKI5","2025","1"
"NO08","2022","17"
"DE27","1999","1"
"RO11","1992","1"
"ITC1","1972","1"
"UKE4","1979","1"
"BG34","2014","1"
"UKE1","2001","7"
"CH03","1983","1"
"SI04","1997","1"
"BG32","1974","1"
"EL52","1993","1"
"EL52","1979","1"
"DK05","1990","1"
"UKM7","1964","1"
"RO21","1989","1"
"ITG1","1980","1"
"UKE4","2022","1"
"EL63","2001","2"
"NO07","1995","1"
"ES41","1984","2"
"PT30","2010","1"
"DE73","1998","1"
"BE34","2017","1"
"DED5","1981","5"
"DE40","1995","1"
"FRI3","1996","1"
"DK02","1999","1"
"CH06","2009","1"
"CZ05","1985","1"
"HU31","2007","1"
"BE35","1989","1"
"DEB2","1997","1"
"ITG1","1978","1"
"HU22","1972","1"
"FRJ1","1992","12"
"HR02","2011","1"
"FRF3","1983","1"
"NO0A","1977","1"
"EL41","2011","1"
"UKE1","1999","3"
"DE13","1979","1"
"UKM7","1959","1"
"FRI1","2022","1"
"DEA5","1986","1"
"SE31","2007","1"
"RO31","2008","1"
"DK01","1965","2"
"ES11","1977","1"
"ITC4","1982","1"
"PT11","1984","1"
"HR05","1977","1"
"DE13","1985","2"
"FRF2","2008","1"
"FI1D","2024","1"
"UKD4","1984","1"
"UKG2","1978","1"
"UKM9","2021","1"
"EL51","2000","1"
"SE33","1973","1"
"NO06","1993","1"
"CZ07","2000","1"
"DE26","1977","1"
"SK03","2012","1"
"UKE4","1969","2"
"PL72","2009","1"
"DE21","1987","1"
"ES13","1979","2"
"ITG1","1982","1"
"BG33","2007","1"
"DE26","1996","1"
"FRI3","2001","3"
"FRK1","1989","1"
"CY00","1996","1"
"FRF1","1984","4"
"NO07","2000","1"
"DK05","1997","1"
"ITC4","1976","1"
"UKF1","1984","12"
"ITI4","1972","1"
"ES70","1984","1"
"IS00","1999","1"
"NL34","1999","1"
"UKM5","1981","6"
"UKE1","2002","2"
"UKH3","1989","2"
"UKN0","1980","2"
"UKE3","1971","1"
"BE24","1982","1"
"DEA3","1983","1"
"DEB1","2010","1"
"NL13","2011","4"
"CZ01","1978","1"
"NL13","2012","3"
"NO0A","1996","1"
"UKM5","2022","2"
"DEA4","1996","1"
"SK03","2005","1"
"PL43","1992","1"
"DK01","1966","1"
"IS00","2007","1"
"DE92","1989","1"
"FRD2","1990","1"
"SK01","1992","2"
"AT12","2004","1"
"BG42","2010","1"
"ITC2","2016","1"
"PL43","1989","1"
"HU31","1997","2"
"ES12","1986","1"
"PL63","1996","1"
"ES70","1985","1"
"DK04","1980","2"
"PT20","2004","1"
"SK04","2013","1"
"ES23","1996","10"
"BG41","1984","1"
"UKG2","1986","1"
"FRG0","1987","1"
"PL84","1993","1"
"FRF1","1973","4"
"FRK2","1963","1"
"PL22","1988","1"
"LT02","1988","1"
"UKF2","2009","1"
"HR02","2003","1"
"NL32","1971","1"
"BG33","2018","1"
"BE25","2010","2"
"HU12","2024","1"
"ITH2","1995","1"
"DE25","1994","1"
"AT32","2003","1"
"ITH4","2022","1"
"DE40","1993","1"
"DE25","1989","1"
"DE11","1990","1"
"DEA2","1968","1"
"RO11","1981","1"
"HU33","1961","1"
"PL71","1976","1"
"PT17","1997","1"
"DE22","2021","9"
"SK03","1987","1"
"DK02","2022","1"
"DE40","2002","5"
"FRD1","1982","1"
"RO11","1994","1"
"SE23","1989","1"
"UKL1","1964","1"
"UKK1","1990","1"
"HU32","1998","1"
"HU22","1998","1"
"CZ01","2024","1"
"SE21","1993","1"
"UKF3","1999","1"
"FRJ1","1976","1"
"UKK4","1979","1"
"FRJ2","1976","1"
"NL34","2018","2"
"LT01","1998","1"
"PL91","1974","3"
"SE23","1978","1"
"ITH5","2024","1"
"DK02","2004","6"
"SE12","1984","2"
"DED2","1974","1"
"BE22","2001","1"
"ITI4","1980","1"
"PL92","2004","1"
"IE05","1999","1"
"HU31","2009","1"
"ES63","2017","1"
"BE32","1991","1"
"HU33","1994","7"
"ES52","1972","1"
"DED5","1983","1"
"NO02","2014","1"
"FRC2","1995","1"
"ITI4","1962","1"
"UKK2","1991","1"
"HU12","1992","1"
"UKD4","1983","2"
"ES52","1978","1"
"SI04","1988","1"
"CH02","1989","1"
"PL82","1987","1"
"FRG0","1994","1"
"ES43","1985","1"
"UKJ2","1971","1"
"UKF2","2021","2"
"EL30","1971","1"
"FRE1","1989","1"
"FRF3","1989","1"
"BG42","1995","1"
"CH02","2028","1"
"DEA5","1978","1"
"DEA1","1985","1"
"DE26","1992","1"
"DEC0","1987","1"
"ITF5","1999","1"
"ES62","1994","1"
"DE40","1994","1"
"NO02","2009","1"
"DK02","1988","1"
"DK02","1990","1"
"BE32","2013","1"
"ES53","1978","1"
"HU22","2011","1"
"PT20","2005","1"
"UKK3","2013","2"
"ES22","1995","1"
"ES42","1998","1"
"LT02","1990","1"
"ITF5","2005","1"
"UKJ2","1974","1"
"ITI3","1975","1"
"DE71","1986","1"
"ITH3","1969","1"
"DEB1","2019","1"
"UKG3","1975","1"
"UKD4","1990","1"
"SE12","1988","1"
"PL71","1989","1"
"CZ05","1962","1"
"DE22","2011","1"
"DE14","1988","1"
"ITH1","2005","1"
"UKK1","1969","1"
"DK04","1986","1"
"EL30","2022","1"
"EL63","2022","1"
"NL11","1997","1"
"RO22","2004","20"
"UKJ4","1954","1"
"DEG0","1990","1"
"BE32","2006","1"
"DEB2","2009","1"
"ITF4","1987","1"
"UKK2","1983","1"
"PL62","1980","1"
"DEC0","1992","1"
"PL42","1994","1"
"UKJ2","1978","3"
"UKD4","1986","1"
"UKK2","1972","1"
"FRH0","1981","1"
"LU00","2022","1"
"RO32","1976","1"
"NL34","1968","1"
"BE33","1994","1"
"ITC1","1982","1"
"PL92","1994","1"
"UKF3","2005","1"
"PL51","1976","1"
"HR03","1994","1"
"UKH2","1990","1"
"CZ08","1992","1"
"RO21","1967","1"
"FRK1","1980","1"
"UKH3","1976","1"
"HU32","2007","1"
"HU12","1997","1"
"BE23","1980","1"
"DE91","1983","1"
"ITH3","1983","1"
"DE14","1981","1"
"BE21","1991","1"
"DE11","1968","1"
"FRH0","1982","1"
"UKF3","2006","1"
"HU23","1987","1"
"RO42","1988","1"
"NL22","1974","1"
"EL63","2002","1"
"BE23","1969","1"
"CH04","1985","1"
"NO07","2006","1"
"SE33","1983","1"
"HR02","1995","1"
"NL23","2001","1"
"DEA3","1980","1"
"BG34","2021","1"
"NL11","1975","1"
"DEG0","1979","1"
"AT32","1993","1"
"PL63","1994","12"
"CZ03","1984","1"
"PL43","2000","1"
"NL22","1970","1"
"EE00","1977","1"
"DE26","2023","1"
"ES70","1994","1"
"RO41","2020","1"
"SK04","1983","1"
"BG42","1999","1"
"ITH4","1984","1"
"DE25","1980","1"
"UKJ3","1978","1"
"CH02","2022","1"
"NL41","1971","1"
"UKH3","1978","1"
"PT20","2000","1"
"CH04","2022","1"
"BG41","1996","1"
"DE27","2006","1"
"BE25","2002","1"
"FRI3","1989","1"
"FRF3","1992","1"
"LV00","1988","1"
"EL54","1998","1"
"LT01","2025","1"
"IS00","2002","1"
"UKG1","1972","1"
"NL12","2007","1"
"ITI4","2022","1"
"BE21","1996","1"
"CZ04","2006","1"
"DE23","1978","1"
"CY00","2008","1"
"DEG0","1996","1"
"PL62","1995","1"
"UKD3","1969","1"
"ES61","2022","1"
"UKE3","2023","1"
"CZ03","2000","1"
"RO31","2010","1"
"CH06","2006","1"
"SE33","1981","1"
"UKK4","1965","1"
"HU32","1992","1"
"DE26","1984","1"
"HR05","1991","1"
"UKF1","1989","1"
"ES51","1970","1"
"UKL1","2030","1"
"NO0A","1987","1"
"PT20","1993","1"
"NL34","2017","1"
"NO07","2024","1"
"PL43","2011","1"
"HU11","1989","1"
"PL52","1999","1"
