sender;receiver;dist
FRH0;ITG1;1806818.494
PL21;ITG1;1449000.467
PL22;ITG1;1469698.708
PL41;ITG1;1658841.58
PL42;ITG1;1779878.539
PL43;ITG1;1624129.173
PL51;ITG1;1513627.605
PL52;ITG1;1481798.647
PL61;ITG1;1756097.722
PL62;ITG1;1880876.358
AT11;ITG1;1122534.244
AT12;ITG1;1192512.757
AT13;ITG1;1193123.28
AT21;ITG1;1022415.768
AT22;ITG1;1078111.88
AT31;ITG1;1175542.182
AT32;ITG1;1095965.2
AT33;ITG1;1100504.789
AT34;ITG1;1128939.152
BE10;ITG1;1665529.793
BE21;ITG1;1689256.575
BE22;ITG1;1641637.649
BE23;ITG1;1703969.399
BE24;ITG1;1660418.382
BE25;ITG1;1731090.144
ITH4;ITG1;957928.7841
ITH5;ITG1;815016.3737
ITI1;ITG1;704650.1987
ITI2;ITG1;617001.5075
BE35;ITG1;1590608.828
BG31;ITG1;1046424.815
BG32;ITG1;1200617.762
BG33;ITG1;1286152.214
BG34;ITG1;1186832.72
BG41;ITG1;943662.7817
BG42;ITG1;1046667.591
CH01;ITG1;1128284.789
CH02;ITG1;1176459.267
CH03;ITG1;1201863.205
CH04;ITG1;1181870.074
PL81;ITG1;1665441.231
PL82;ITG1;1517142.271
PL84;ITG1;1869797.869
PL91;ITG1;1718107.848
PL92;ITG1;1733123.176
PT11;ITG1;1917446.438
PT15;ITG1;1964468.156
PT16;ITG1;1935696.568
PT17;ITG1;2028396.413
PT18;ITG1;1938869.276
PT20;ITG1;3713976.625
PT30;ITG1;2880008.242
EL65;ITG1;734486.1182
ES11;ITG1;1953167.376
ES12;ITG1;1814583.837
ES13;ITG1;1659667.905
ES21;ITG1;1541845.895
ES22;ITG1;1454809.166
ES23;ITG1;1507310.663
ES24;ITG1;1345279.21
ES30;ITG1;1575453.632
ES41;ITG1;1684579.219
ES42;ITG1;1506567.2
ES43;ITG1;1777200.567
ES51;ITG1;1180982.327
ES52;ITG1;1295282.667
ES53;ITG1;998048.4545
ES61;ITG1;1651185.139
ES62;ITG1;1373738.194
ES63;ITG1;1744527.979
ES64;ITG1;1549502.754
ES70;ITG1;3032018.32
FI19;ITG1;2828702.248
FI1B;ITG1;2641211.248
FI1C;ITG1;2702660.951
FI1D;ITG1;3213498.181
FI20;ITG1;2549922.713
FR10;ITG1;1551424.709
FRB0;ITG1;1499387.681
FRC1;ITG1;1350556.141
FRC2;ITG1;1256752.89
FRD1;ITG1;1724386.812
FRD2;ITG1;1681873.82
FRE1;ITG1;1695074.254
FRE2;ITG1;1620560.046
FRF1;ITG1;1312761.181
FRF2;ITG1;1464199.837
FRF3;ITG1;1398276.779
UKK2;ITG1;1996465.331
UKK3;ITG1;2072820.75
UKK4;ITG1;2038278.512
UKL1;ITG1;2160485.835
FRI1;ITG1;1421823.662
FRI2;ITG1;1374291.249
FRI3;ITG1;1513051.935
FRJ1;ITG1;1138303.146
FRJ2;ITG1;1268565.279
FRK1;ITG1;1280185.57
FRK2;ITG1;1141236.753
FRL0;ITG1;984625.8387
FRM0;ITG1;664940.1317
FRY1;ITG1;7673918.913
FRY2;ITG1;7722909.261
FRY3;ITG1;7758874.804
FRY4;ITG1;7831652.465
FRY5;ITG1;6474712.305
HR03;ITG1;766016.3074
HR02;ITG1;911833.1419
HU11;ITG1;1170207.482
HU12;ITG1;1171559.068
HU21;ITG1;1120293.016
HU22;ITG1;1093247.371
HU23;ITG1;1025256.852
HU31;ITG1;1273115.783
HU32;ITG1;1254080.736
HU33;ITG1;1111531.554
IE04;ITG1;2513742.988
IE05;ITG1;2399840.019
IE06;ITG1;2392614.348
DK03;ITG1;2017011.126
DK04;ITG1;2105021.639
DK05;ITG1;2189153.617
EE00;ITG1;2490546.543
EL30;ITG1;836040.4456
EL41;ITG1;1099451.07
EL42;ITG1;1230152.649
EL43;ITG1;991199.0142
EL51;ITG1;1021956.079
EL52;ITG1;834328.0985
EL53;ITG1;705442.8397
EL54;ITG1;617351.8691
EL61;ITG1;728469.6252
EL62;ITG1;568458.7725
EL63;ITG1;669883.6804
EL64;ITG1;750896.0316
ITI3;ITG1;646891.5845
ITI4;ITG1;507550.2839
LT01;ITG1;2091356.795
LT02;ITG1;2109520.89
LU00;ITG1;1501192.728
LV00;ITG1;2284298.062
MT00;ITG1;188860.2324
NL11;ITG1;1830222.434
NL12;ITG1;1838310.849
NL13;ITG1;1796716.492
NL21;ITG1;1761500.282
NL22;ITG1;1734309.713
NL23;ITG1;1795581.339
NL31;ITG1;1759292.716
NL32;ITG1;1823793.377
NL33;ITG1;1766106.826
NL34;ITG1;1746596.875
NL41;ITG1;1705979.516
NL42;ITG1;1648425.736
IS00;ITG1;3717024.845
ITC1;ITG1;980608.927
ITC2;ITG1;1064923.643
ITC3;ITG1;873983.1578
ITC4;ITG1;963228.7984
ITF1;ITG1;517272.7258
ITF2;ITG1;457216.6269
ITF3;ITG1;371273.4753
ITF4;ITG1;433758.8165
ITF5;ITG1;365651.2395
ITF6;ITG1;257027.4971
ITG2;ITG1;522858.4465
ITH1;ITG1;1039053.511
ITH2;ITG1;982992.3581
ITH3;ITG1;916640.1157
UKC1;ITG1;2248167.076
UKC2;ITG1;2309278.242
UKD1;ITG1;2289404.701
UKD3;ITG1;2174840.338
UKD4;ITG1;2215596.084
RO11;ITG1;1306784.79
RO12;ITG1;1298207.015
RO21;ITG1;1471625.427
RO22;ITG1;1412124.063
RO31;ITG1;1251808.321
RO32;ITG1;1263807.71
RO41;ITG1;1113164.734
RO42;ITG1;1111976.037
SE11;ITG1;2447882.439
SE12;ITG1;2409493.721
SE21;ITG1;2182093.424
SE22;ITG1;2052388.868
SE23;ITG1;2284294.404
SE31;ITG1;2575513.875
SE32;ITG1;2849481.997
SE33;ITG1;3198442.646
SI03;ITG1;960532.4551
SI04;ITG1;944123.8369
SK01;ITG1;1215690.596
SK02;ITG1;1245031.41
SK03;ITG1;1314742.167
SK04;ITG1;1385861.765
DEB1;ITG1;1504299.015
DEB2;ITG1;1501029.371
DEB3;ITG1;1411785.069
DEC0;ITG1;1435569.203
DED2;ITG1;1512655.085
DED4;ITG1;1466392.521
DED5;ITG1;1535738.859
DEE0;ITG1;1615322.576
DEF0;ITG1;1871777.573
DEG0;ITG1;1501183.02
DK01;ITG1;2034918.169
DK02;ITG1;1979980.366
PL63;ITG1;1865547.448
PL71;ITG1;1613483.78
PL72;ITG1;1558259.732
UKD6;ITG1;2160127.755
UKD7;ITG1;2194320.19
UKE1;ITG1;2123625.146
UKE2;ITG1;2193213.569
UKE3;ITG1;2131357.902
UKE4;ITG1;2167492.985
UKF1;ITG1;2103132.28
UKF2;ITG1;2031486.513
UKF3;ITG1;2052536.918
UKG1;ITG1;2063962.163
UKG2;ITG1;2117173.844
UKG3;ITG1;2075674.887
UKH1;ITG1;1955204.486
UKH2;ITG1;1955823.912
UKH3;ITG1;1909093.021
UKI0;ITG1;1914262.899
UKJ1;ITG1;1973893.269
UKJ2;ITG1;1878608.367
UKJ3;ITG1;1931756.38
UKJ4;ITG1;1850337.101
UKK1;ITG1;2010323.406
UKL2;ITG1;2126060.869
UKM5;ITG1;2508964.126
UKM6;ITG1;2579025.741
UKM7;ITG1;2475496.676
UKM8;ITG1;2463473.249
UKM9;ITG1;2388842.064
UKN0;ITG1;2462527.471
HR05;ITG1;929289.5467
HR06;ITG1;952050.0727
NO02;ITG1;2663301.955
NO06;ITG1;2914986.985
NO07;ITG1;3486566.122
NO08;ITG1;2519009.4
NO09;ITG1;2431047.501
NO0A;ITG1;2665223.22
NO0B;ITG1;4548313.539
BE31;ITG2;1229618.201
BE32;ITG2;1218864.148
BE33;ITG2;1190608.766
BE34;ITG2;1134747.085
CH05;ITG2;761598.455
CH06;ITG2;769888.6807
CH07;ITG2;692872.9841
CY00;ITG2;2198921.018
CZ01;ITG2;1190988.251
CZ02;ITG2;1186806.581
CZ03;ITG2;1100190.403
CZ04;ITG2;1201367.39
CZ05;ITG2;1253880.065
CZ06;ITG2;1165740.474
CZ07;ITG2;1246111.911
CZ08;ITG2;1293992.597
DE11;ITG2;997935.2779
DE12;ITG2;997170.4135
DE13;ITG2;887871.1156
DE14;ITG2;898673.672
DE21;ITG2;921921.0572
DE22;ITG2;1006791.662
DE23;ITG2;1065045.575
DE24;ITG2;1126615.547
DE25;ITG2;1044221.554
DE26;ITG2;1108902.708
DE27;ITG2;909395.1913
DE30;ITG2;1423180.31
DE40;ITG2;1419266.643
DE50;ITG2;1452325.66
DE60;ITG2;1501648.707
DE71;ITG2;1112914.245
DE72;ITG2;1177536.218
DE73;ITG2;1223640.266
DE80;ITG2;1545028.747
DE91;ITG2;1337083.137
DE92;ITG2;1372389.005
DE93;ITG2;1461555.055
DE94;ITG2;1430757.152
DEA1;ITG2;1280081.776
DEA2;ITG2;1210340.62
DEA3;ITG2;1328392.494
DEA4;ITG2;1322804.809
DEA5;ITG2;1254115.5
FRG0;ITG2;1142365.816
FRH0;ITG2;1301695.798
PL21;ITG2;1400871.338
PL22;ITG2;1383710.404
PL41;ITG2;1504263.227
PL42;ITG2;1580459.794
PL43;ITG2;1430862.979
PL51;ITG2;1354692.44
PL52;ITG2;1364598.466
PL61;ITG2;1617255.029
PL62;ITG2;1772338.238
AT11;ITG2;1025062.309
AT12;ITG2;1055833.807
AT13;ITG2;1077669.348
AT21;ITG2;843825.9122
AT22;ITG2;932982.5053
AT31;ITG2;982175.4006
AT32;ITG2;879315.0049
AT33;ITG2;820566.8014
AT34;ITG2;801375.1279
BE10;ITG2;1253113.922
BE21;ITG2;1286431.162
BE22;ITG2;1246562.09
BE23;ITG2;1285997.141
BE24;ITG2;1251700.341
BE25;ITG2;1303322.487
ITH4;ITG2;753849.9322
ITH5;ITG2;523938.4895
ITI1;ITG2;419933.7841
ITI2;ITG2;435297.5538
BE35;ITG2;1180030.63
BG31;ITG2;1286553.973
BG32;ITG2;1462917.313
BG33;ITG2;1562490.086
BG34;ITG2;1488337.624
BG41;ITG2;1223399.016
BG42;ITG2;1357812.367
CH01;ITG2;714333.0243
CH02;ITG2;774993.4097
CH03;ITG2;822947.3809
CH04;ITG2;818575.7437
PL81;ITG2;1639079.239
PL82;ITG2;1506025.898
PL84;ITG2;1805540.817
PL91;ITG2;1641044.422
PL92;ITG2;1652426.207
PT11;ITG2;1414106.859
PT15;ITG2;1519200.779
PT16;ITG2;1446996.038
PT17;ITG2;1557454.02
PT18;ITG2;1473767.667
PT20;ITG2;3220683.022
PT30;ITG2;2507058.411
EL65;ITG2;1202928.616
ES11;ITG2;1439638.79
ES12;ITG2;1296303.579
ES13;ITG2;1140438.705
ES21;ITG2;1021716.084
ES22;ITG2;935392.2892
ES23;ITG2;992145.9293
ES24;ITG2;834607.2915
ES30;ITG2;1081815.14
ES41;ITG2;1176415.571
ES42;ITG2;1028724.122
ES43;ITG2;1303192.927
ES51;ITG2;662953.8718
ES52;ITG2;822236.6073
ES53;ITG2;519893.3985
ES61;ITG2;1213918.035
ES62;ITG2;935039.2019
ES63;ITG2;1339224.245
ES64;ITG2;1177755.034
ES70;ITG2;2679476.462
FI19;ITG2;2665426.614
FI1B;ITG2;2505152.91
FI1C;ITG2;2565066.502
FI1D;ITG2;3051953.158
FI20;ITG2;2367824.899
FR10;ITG2;1090771.131
FRB0;ITG2;1014636.515
FRC1;ITG2;890695.3948
FRC2;ITG2;828051.4128
FRD1;ITG2;1238725.221
FRD2;ITG2;1213583.264
FRE1;ITG2;1257572.249
FRE2;ITG2;1173948.75
FRF1;ITG2;928759.1269
FRF2;ITG2;1030612.545
FRF3;ITG2;992138.8928
UKK2;ITG2;1517393.133
UKK3;ITG2;1577953.452
UKK4;ITG2;1550633.41
UKL1;ITG2;1685408.051
FRI1;ITG2;900352.8984
FRI2;ITG2;869887.8357
FRI3;ITG2;1002983.073
FRJ1;ITG2;621033.4806
FRJ2;ITG2;747367.9816
FRK1;ITG2;785801.5205
FRK2;ITG2;671338.2426
FRL0;ITG2;500046.1639
FRM0;ITG2;230998.4047
FRY1;ITG2;7216464.502
FRY2;ITG2;7273616.008
FRY3;ITG2;7389066.345
FRY4;ITG2;8335123.23
FRY5;ITG2;6965948.65
HR03;ITG2;724278.387
HR02;ITG2;902729.4264
HU11;ITG2;1152431.928
HU12;ITG2;1161654.193
HU21;ITG2;1079932.81
HU22;ITG2;1018782.245
HU23;ITG2;1009058.337
HU31;ITG2;1275458.671
HU32;ITG2;1289178.11
HU33;ITG2;1148573.063
IE04;ITG2;2032359.66
IE05;ITG2;1906261.332
IE06;ITG2;1912170.55
DK03;ITG2;1705309.16
DK04;ITG2;1800887.8
DK05;ITG2;1889402.504
EE00;ITG2;2386085.264
EL30;ITG2;1281816.805
EL41;ITG2;1547544.578
EL42;ITG2;1702825.625
EL43;ITG2;1490649.158
EL51;ITG2;1362425.495
EL52;ITG2;1177703.954
EL53;ITG2;1059170.143
EL54;ITG2;1004132.503
EL61;ITG2;1122718.447
EL62;ITG2;1015535.148
EL63;ITG2;1126762.169
EL64;ITG2;1179024.94
ITI3;ITG2;501282.1786
ITI4;ITG2;380768.565
LT01;ITG2;2034755.712
LT02;ITG2;2022239.62
LU00;ITG2;1105633.062
LV00;ITG2;2192296.89
MT00;ITG2;661691.8871
NL11;ITG2;1473950.602
NL12;ITG2;1467131.07
NL13;ITG2;1436450.218
NL21;ITG2;1394935.126
NL22;ITG2;1357357.562
NL23;ITG2;1415464.746
NL31;ITG2;1371044.009
NL32;ITG2;1436839.811
NL33;ITG2;1366572.535
NL34;ITG2;1337014.043
NL41;ITG2;1312792.132
NL42;ITG2;1263755.5
IS00;ITG2;3285001.407
ITC1;ITG2;564247.6029
ITC2;ITG2;644531.5081
ITC3;ITG2;471311.1016
ITC4;ITG2;620644.5779
ITF1;ITG2;472167.1405
ITF2;ITG2;500781.7351
ITF3;ITG2;498278.0253
ITF4;ITG2;649008.655
ITF5;ITG2;599836.9944
ITF6;ITG2;635910.7633
ITG1;ITG2;522858.4465
ITH1;ITG2;765089.1599
ITH2;ITG2;697826.2505
ITH3;ITG2;664332.7546
UKC1;ITG2;1810764.125
UKC2;ITG2;1874550.159
UKD1;ITG2;1843021.038
UKD3;ITG2;1722393.176
UKD4;ITG2;1764308.888
RO11;ITG2;1395882.111
RO12;ITG2;1447377.774
RO21;ITG2;1618324.365
RO22;ITG2;1634082.592
RO31;ITG2;1471210.617
RO32;ITG2;1489309.105
RO41;ITG2;1303086.71
RO42;ITG2;1226759.227
SE11;ITG2;2249941.879
SE12;ITG2;2188244.732
SE21;ITG2;1955362.823
SE22;ITG2;1814419.848
SE23;ITG2;2025982.267
SE31;ITG2;2331660.397
SE32;ITG2;2606092.477
SE33;ITG2;2977401.336
SI03;ITG2;849637.3443
SI04;ITG2;787167.1723
SK01;ITG2;1121720.423
SK02;ITG2;1174158.581
SK03;ITG2;1269925.505
SK04;ITG2;1380668.048
DEB1;ITG2;1140049.37
DEB2;ITG2;1118653.943
DEB3;ITG2;1049835.702
DEC0;ITG2;1052020.355
DED2;ITG2;1299261.116
DED4;ITG2;1224097.149
DED5;ITG2;1287591.91
DEE0;ITG2;1344879.46
DEF0;ITG2;1568459.647
DEG0;ITG2;1215541.108
DK01;ITG2;1772144.15
DK02;ITG2;1709173.509
PL63;ITG2;1705049.597
PL71;ITG2;1513183.584
PL72;ITG2;1501449.429
UKD6;ITG2;1703102.056
UKD7;ITG2;1737524.929
UKE1;ITG2;1687173.153
UKE2;ITG2;1753430.455
UKE3;ITG2;1685668.358
UKE4;ITG2;1721217.654
UKF1;ITG2;1653794.078
UKF2;ITG2;1579327.354
UKF3;ITG2;1611823.021
UKG1;ITG2;1600065.063
UKG2;ITG2;1656415.713
UKG3;ITG2;1615949.053
UKH1;ITG2;1516910.793
UKH2;ITG2;1503146.723
UKH3;ITG2;1462053.643
UKI0;ITG2;1458561.107
UKJ1;ITG2;1512815.926
UKJ2;ITG2;1417697.208
UKJ3;ITG2;1462453.562
UKJ4;ITG2;1398888.126
UKK1;ITG2;1540212.487
UKL2;ITG2;1655437.275
UKM5;ITG2;2086251.086
UKM6;ITG2;2141865.561
UKM7;ITG2;2039757.75
UKM8;ITG2;2018952.553
UKM9;ITG2;1943499.192
UKN0;ITG2;1994440.254
HR05;ITG2;857413.6407
HR06;ITG2;885349.2213
NO02;ITG2;2378039.988
NO06;ITG2;2638421.958
NO07;ITG2;3260689.919
NO08;ITG2;2227179.586
NO09;ITG2;2119395.606
NO0A;ITG2;2344031.261
NO0B;ITG2;4286550.328
BE31;ITH1;667997.67
BE32;ITH1;684490.1661
BE33;ITH1;594587.7752
BE34;ITH1;566484.8917
CH05;ITH1;152657.3365
CH06;ITH1;228578.3244
CH07;ITH1;206122.5845
CY00;ITH1;2232295.488
CZ01;ITH1;434420.508
CZ02;ITH1;431713.382
CZ03;ITH1;343791.3252
CZ04;ITH1;436704.6851
CZ05;ITH1;511003.2258
CZ06;ITH1;451717.7458
CZ07;ITH1;546090.5314
CZ08;ITH1;597484.7256
DE11;ITH1;290182.9
DE12;ITH1;329051.8466
DE13;ITH1;281498.6397
DE14;ITH1;214510.6643
DE21;ITH1;157866.3463
DE22;ITH1;243729.0045
DE23;ITH1;301249.7075
DE24;ITH1;371713.548
DE25;ITH1;298896.8816
DE26;ITH1;383389.2405
DE27;ITH1;175201.8491
DE30;ITH1;658919.5035
DE40;ITH1;654957.1025
DE50;ITH1;737167.3776
DE60;ITH1;766544.3424
DE71;ITH1;421419.6036
DE72;ITH1;479817.2717
DE73;ITH1;504411.9191
DE80;ITH1;786302.8437
DE91;ITH1;598460.7228
DE92;ITH1;649432.2289
DE93;ITH1;730028.2541
DE94;ITH1;735746.9717
DEA1;ITH1;633533.2855
DEA2;ITH1;569879.8916
DEA3;ITH1;651644.0004
DEA4;ITH1;613490.6561
DEA5;ITH1;569135.0771
FRG0;ITH1;929659.0463
FRH0;ITH1;1080339.404
PL21;ITH1;741042.8191
PL22;ITH1;689223.6922
PL41;ITH1;754244.9904
PL42;ITH1;816299.2751
PL43;ITH1;669183.3212
PL51;ITH1;608666.6585
PL52;ITH1;645660.7391
PL61;ITH1;870847.845
PL62;ITH1;1036357.339
AT11;ITH1;395272.8541
AT12;ITH1;365732.2757
AT13;ITH1;406949.8478
AT21;ITH1;186636.2789
AT22;ITH1;275719.9295
AT31;ITH1;247930.2689
AT32;ITH1;145654.4395
AT33;ITH1;61505.04129
AT34;ITH1;132146.5038
BE10;ITH1;693108.814
BE21;ITH1;701310.0948
BE22;ITH1;647689.4534
BE23;ITH1;736459.4656
BE24;ITH1;683009.9136
BE25;ITH1;777213.5175
ITH4;ITH1;139055.8654
ITH5;ITH1;244752.6224
ITI1;ITH1;358841.1117
ITI2;ITH1;422354.3119
BE35;ITH1;623349.4155
BG31;ITH1;1042109.321
BG32;ITH1;1203435.648
BG33;ITH1;1302694.755
BG34;ITH1;1284992.775
BG41;ITH1;1060668.071
BG42;ITH1;1202904.674
CH01;ITH1;321830.0301
CH02;ITH1;305963.3811
CH03;ITH1;267409.6279
CH04;ITH1;225463.6336
PL81;ITH1;973244.4013
PL82;ITH1;870505.1525
PL84;ITH1;1096473.052
PL91;ITH1;931893.4058
PL92;ITH1;939867.4876
PT11;ITH1;1630282.516
PT15;ITH1;1920207.269
PT16;ITH1;1726052.312
PT17;ITH1;1885175.994
PT18;ITH1;1828304.784
PT20;ITH1;3361792.475
PT30;ITH1;2982013.033
EL65;ITH1;1376392.142
ES11;ITH1;1585292.601
ES12;ITH1;1417977.485
ES13;ITH1;1279641.301
ES21;ITH1;1175393.218
ES22;ITH1;1121995.361
ES23;ITH1;1208039.55
ES24;ITH1;1127240.748
ES30;ITH1;1399290.285
ES41;ITH1;1403045.101
ES42;ITH1;1412882.539
ES43;ITH1;1653138.272
ES51;ITH1;960100.5258
ES52;ITH1;1266455.445
ES53;ITH1;1045936.632
ES61;ITH1;1669568.526
ES62;ITH1;1432957.554
ES63;ITH1;1839339.477
ES64;ITH1;1745830.59
ES70;ITH1;3179072.825
FI19;ITH1;1901655.083
FI1B;ITH1;1746877.474
FI1C;ITH1;1806069.287
FI1D;ITH1;2287714.697
FI20;ITH1;1603013.977
FR10;ITH1;700209.4224
FRB0;ITH1;742939.3836
FRC1;ITH1;555200.7095
FRC2;ITH1;412043.4817
FRD1;ITH1;921797.5261
FRD2;ITH1;828153.9624
FRE1;ITH1;763514.0991
FRE2;ITH1;719498.8817
FRF1;ITH1;349717.8453
FRF2;ITH1;562932.0238
FRF3;ITH1;454721.055
UKK2;ITH1;1135181.733
UKK3;ITH1;1260986.672
UKK4;ITH1;1201749.962
UKL1;ITH1;1273329.186
FRI1;ITH1;943876.8913
FRI2;ITH1;754399.1054
FRI3;ITH1;883557.1226
FRJ1;ITH1;728787.9895
FRJ2;ITH1;843828.6127
FRK1;ITH1;647856.2165
FRK2;ITH1;491284.9407
FRL0;ITH1;519953.5697
FRM0;ITH1;541800.2175
FRY1;ITH1;7412810.648
FRY2;ITH1;7492563.872
FRY3;ITH1;7780567.491
FRY4;ITH1;8743926.325
FRY5;ITH1;7426900.583
HR03;ITH1;414289.6643
HR02;ITH1;474556.5778
HU11;ITH1;584862.7036
HU12;ITH1;601646.8413
HU21;ITH1;507690.5047
HU22;ITH1;423931.1602
HU23;ITH1;504124.6816
HU31;ITH1;698610.0556
HU32;ITH1;751278.8411
HU33;ITH1;658305.5384
IE04;ITH1;1623471.592
IE05;ITH1;1556560.991
IE06;ITH1;1505934.53
DK03;ITH1;979542.0396
DK04;ITH1;1069638.008
DK05;ITH1;1155456.472
EE00;ITH1;1639101.942
EL30;ITH1;1387322.23
EL41;ITH1;1604901.643
EL42;ITH1;1798613.712
EL43;ITH1;1697615.5
EL51;ITH1;1254457.647
EL52;ITH1;1130829.46
EL53;ITH1;1073658.528
EL54;ITH1;1092772.995
EL61;ITH1;1178262.891
EL62;ITH1;1199724.714
EL63;ITH1;1295181.576
EL64;ITH1;1276643.214
ITI3;ITH1;396893.0966
ITI4;ITH1;531966.5767
LT01;ITH1;1321149.078
LT02;ITH1;1290306.178
LU00;ITH1;522154.0951
LV00;ITH1;1453927.76
MT00;ITH1;1227495.563
NL11;ITH1;797718.2357
NL12;ITH1;813337.1229
NL13;ITH1;766639.0563
NL21;ITH1;735759.4506
NL22;ITH1;716815.2213
NL23;ITH1;778236.1397
NL31;ITH1;750596.7942
NL32;ITH1;811075.6576
NL33;ITH1;768911.7998
NL34;ITH1;763253.312
NL41;ITH1;705315.1473
NL42;ITH1;642343.4708
IS00;ITH1;2713274.606
ITC1;ITH1;327544.2807
ITC2;ITH1;329686.3021
ITC3;ITH1;342673.3138
ITC4;ITH1;176518.5804
ITF1;ITH1;533994.6876
ITF2;ITH1;612276.9722
ITF3;ITH1;701937.0232
ITF4;ITH1;758095.7477
ITF5;ITH1;782622.7688
ITF6;ITH1;932281.1241
ITG1;ITH1;1039053.511
ITG2;ITH1;765089.1599
ITH2;ITH1;67415.84426
ITH3;ITH1;122606.7363
UKC1;ITH1;1277314.007
UKC2;ITH1;1332164.803
UKD1;ITH1;1331400.083
UKD3;ITH1;1233586.904
UKD4;ITH1;1269930.834
RO11;ITH1;902959.3678
RO12;ITH1;1024730.16
RO21;ITH1;1157738.315
RO22;ITH1;1277131.716
RO31;ITH1;1144516.096
RO32;ITH1;1167503.62
RO41;ITH1;978405.3976
RO42;ITH1;818362.8089
SE11;ITH1;1484874.427
SE12;ITH1;1424862.643
SE21;ITH1;1192067.832
SE22;ITH1;1052551.434
SE23;ITH1;1271158.741
SE31;ITH1;1573550.548
SE32;ITH1;1848803.117
SE33;ITH1;2215790.758
SI03;ITH1;301111.1411
SI04;ITH1;218411.2098
SK01;ITH1;465049.07
SK02;ITH1;531867.1709
SK03;ITH1;636562.6253
SK04;ITH1;771739.3056
DEB1;ITH1;488328.9427
DEB2;ITH1;504375.7246
DEB3;ITH1;401410.8078
DEC0;ITH1;448359.0671
DED2;ITH1;535351.7904
DED4;ITH1;459471.4158
DED5;ITH1;524326.0128
DEE0;ITH1;589516.268
DEF0;ITH1;835365.9567
DEG0;ITH1;466820.0066
DK01;ITH1;1017449.522
DK02;ITH1;957426.7473
PL63;ITH1;948043.1127
PL71;ITH1;795266.6484
PL72;ITH1;820795.4309
UKD6;ITH1;1229042.845
UKD7;ITH1;1260758.353
UKE1;ITH1;1156827.676
UKE2;ITH1;1228454.401
UKE3;ITH1;1179782.227
UKE4;ITH1;1215047.595
UKF1;ITH1;1159976.613
UKF2;ITH1;1098616.766
UKF3;ITH1;1096625.911
UKG1;ITH1;1154924.719
UKG2;ITH1;1196982.326
UKG3;ITH1;1156016.317
UKH1;ITH1;1001254.486
UKH2;ITH1;1029782.578
UKH3;ITH1;975170.8739
UKI0;ITH1;998492.9754
UKJ1;ITH1;1065371.328
UKJ2;ITH1;978695.6916
UKJ3;ITH1;1048299.268
UKJ4;ITH1;931122.3904
UKK1;ITH1;1121606.076
UKL2;ITH1;1229335.84
UKM5;ITH1;1511128.933
UKM6;ITH1;1597276.101
UKM7;ITH1;1494559.059
UKM8;ITH1;1495875.522
UKM9;ITH1;1425148.726
UKN0;ITH1;1540238.64
HR05;ITH1;365913.2882
HR06;ITH1;380238.7354
NO02;ITH1;1637343.796
NO06;ITH1;1894149.455
NO07;ITH1;2500574.564
NO08;ITH1;1489670.506
NO09;ITH1;1395070.721
NO0A;ITH1;1627910.911
NO0B;ITH1;3539382.407
BE31;ITH2;698593.4376
BE32;ITH2;711184.1115
BE33;ITH2;629195.3503
BE34;ITH2;595548.6616
CH05;ITH2;155004.887
CH06;ITH2;225611.7243
CH07;ITH2;180196.2841
CY00;ITH2;2223508.245
CZ01;ITH2;500855.2008
CZ02;ITH2;497910.2403
CZ03;ITH2;410009.5364
CZ04;ITH2;504118.1448
CZ05;ITH2;575452.6244
CZ06;ITH2;510800.7075
CZ07;ITH2;603721.2632
CZ08;ITH2;655022.3992
DE11;ITH2;340225.7946
DE12;ITH2;370138.0459
DE13;ITH2;303900.2991
DE14;ITH2;253970.1522
DE21;ITH2;224429.7202
DE22;ITH2;310960.0096
DE23;ITH2;367835.8888
DE24;ITH2;435660.4961
DE25;ITH2;359671.604
DE26;ITH2;439905.3313
DE27;ITH2;229905.724
DE30;ITH2;725797.9151
DE40;ITH2;721851.323
DE50;ITH2;794400.7015
DE60;ITH2;827496.4358
DE71;ITH2;470667.5879
DE72;ITH2;531415.0834
DE73;ITH2;560830.6641
DE80;ITH2;851859.7196
DE91;ITH2;659509.8626
DE92;ITH2;707636.8035
DE93;ITH2;790201.7896
DE94;ITH2;789430.9416
DEA1;ITH2;677683.4792
DEA2;ITH2;611848.9392
DEA3;ITH2;701371.9288
DEA4;ITH2;668857.333
DEA5;ITH2;619407.35
FRG0;ITH2;921088.0694
FRH0;ITH2;1075945.829
PL21;ITH2;794339.2562
PL22;ITH2;747164.0724
PL41;ITH2;820208.5406
PL42;ITH2;883714.6074
PL43;ITH2;736433.2757
PL51;ITH2;673866.325
PL52;ITH2;706984.2187
PL61;ITH2;936497.1759
PL62;ITH2;1100965.039
AT11;ITH2;436988.142
AT12;ITH2;418764.4217
AT13;ITH2;457087.2568
AT21;ITH2;221355.9567
AT22;ITH2;317881.3987
AT31;ITH2;308452.202
AT32;ITH2;203109.4329
AT33;ITH2;124468.2784
AT34;ITH2;156054.2626
BE10;ITH2;723997.0347
BE21;ITH2;736339.3689
BE22;ITH2;683935.4304
BE23;ITH2;766613.7662
BE24;ITH2;715059.7939
BE25;ITH2;804667.2925
ITH4;ITH2;147902.5599
ITH5;ITH2;179298.7334
ITI1;ITH2;294370.1715
ITI2;ITH2;366234.6845
BE35;ITH2;652059.263
BG31;ITH2;1048128.479
BG32;ITH2;1213730.23
