nuts2;year;flow_in;flow_out;gdp;score;ted;edu_index
ITI4;2009;163;150;44135.01574;0.016;22.96313167;0.816
ITI4;2010;115;207;44307.47875;0.012;23.94230414;0.821
ITI4;2011;41;39;45647.70594;0.012;23.06225418;0.831
ITI4;2012;94;80;44729.49717;0.012;23.26627969;0.831
ITI4;2013;105;163;43931.26278;0.012;23.28282729;0.829
ITI4;2014;1050;1388;43299.79361;0.012;23.3138627;0.827
ITI4;2015;177;267;43340.00517;0.012;23.70430452;0.824
ITI4;2016;176;282;47430.95678;0.012;23.42807532;0.825
ITI4;2017;228;262;48918.96564;0.012;23.25784623;0.824
ITI4;2018;1804;2408;50160.48683;0.012;23.6631458;0.828
ITI4;2019;590;636;51600.18896;0.008;23.51591081;0.832
ITI4;2020;166;192;48935.44019;0.008;23.78625608;0.828641306
LT01;2009;3;7;26855.38839;0;20.24783318;0.884
LT01;2010;6;7;29151.3095;0;19.89339271;0.896
LT01;2011;22;42;32660.86668;0;20.10135985;0.904
LT01;2012;38;17;35290.97974;0;19.95863474;0.894
LT01;2013;36;19;38950.09918;0;20.68056825;0.898
LT01;2014;283;282;40811.11593;0;20.41388982;0.917
LT01;2015;8;12;41798.744;0;18.39428444;0.929
LT01;2016;225;301;44796.01954;0;20.63061107;0.935
LT01;2017;20;37;48490.20433;0.004;21.1842185;0.938
LT01;2018;99;135;52767.92967;0.004;16.66314239;0.938
LT01;2019;15;18;55939.19137;0.004;12.76674687;0.945
LT01;2020;13;20;56234.00898;0.004;12.08889666;0.955818943
LT02;2009;8;0;15132.79822;0;12.91251155;0.826333333
LT02;2010;5;4;16784.08729;0;13.55693628;0.824777778
LT02;2011;10;5;19329.90069;0;14.64124399;0.833
LT02;2012;3;10;20733.4506;0;13.72824277;0.825
LT02;2013;13;6;22418.95244;0;13.97595926;0.829
LT02;2014;61;50;23224.0052;0;13.63619652;0.849555556
LT02;2015;21;11;23693.40569;0;14.28563332;0.855111111
LT02;2016;15;22;25467.78776;0;14.04098259;0.858555556
LT02;2017;7;5;28097.12774;0;14.10967264;0.861888889
LT02;2018;174;136;29864.40275;0;14.50408992;0.861888889
LT02;2019;46;24;31273.09124;0;14.81683257;0.867888889
LT02;2020;162;145;31631.63005;0;14.71615127;0.873500857
LU00;2009;31;0;86875.85377;0;21.38383331;0.853290398
LU00;2010;10;2;90361.78309;0;21.63297808;0.861090343
LU00;2011;8;3;94475.03023;0;20.80325166;0.873360695
LU00;2012;24;11;96636.42664;0;15.29816773;0.879409314
LU00;2013;18;7;100925.012;0;19.00846741;0.881107209
LU00;2014;15;8;105296.2846;0;16.42691828;0.904707598
LU00;2015;107;70;107859.686;0;17.7941387;0.888479515
LU00;2016;172;80;113365.1761;0;18.39892126;0.895094625
LU00;2017;101;48;114985.8422;0;15.07641032;0.886718525
LU00;2018;136;93;116965.5861;0;16.19921231;0.90437117
LU00;2019;595;312;117341.9151;0;15.94656416;0.911947176
LU00;2020;819;504;117846.1365;0;15.58130115;0.914632872
LV00;2009;5;0;17023.75492;0;14.50680694;0.884
LV00;2010;0;4;17501.00039;0;12.70473589;0.889833333
LV00;2011;27;78;19047.91503;0;13.24693503;0.835
LV00;2012;1;6;21095.13427;0;13.4843359;0.904333333
LV00;2013;6;6;22639.06834;0;14.86919728;0.921833333
LV00;2014;120;97;23815.80006;0;13.35717381;0.914666667
LV00;2015;6;7;24972.78609;0;15.15251347;0.921666667
LV00;2016;91;105;26721.7262;0;16.51188209;0.925166667
LV00;2017;27;46;28673.5634;0;14.59318269;0.933333333
LV00;2018;222;221;30877.04193;0;14.63698313;0.938333333
LV00;2019;409;360;31883.25911;0;15.09267171;0.938333333
LV00;2020;11;13;31424.90221;0;14.84340626;0.955057732
MT00;2009;13;12;26474.27779;0;12.38932606;0.769887017
MT00;2010;169;63;28722.70219;0;15.79162865;0.780146508
MT00;2011;9;8;28973.27086;0;18.00087431;0.779897941
MT00;2012;5;3;30243.84131;0;17.07775857;0.790826168
MT00;2013;649;360;32295.84734;0;17.11125132;0.789521874
MT00;2014;20;6;34344.02179;0;18.31074872;0.790629711
MT00;2015;8;4;37455.20487;0;19.38604614;0.791056647
MT00;2016;60;21;39705.89872;0;18.03237107;0.793273167
MT00;2017;34;21;43559.31618;0;16.58284312;0.801735896
MT00;2018;11;13;45568.72321;0;20.97263838;0.808144126
MT00;2019;30;31;47407.88079;0;21.43383262;0.827904202
MT00;2020;20;14;43072.92394;0;22.51161373;0.824691594
NL11;2009;11;10;49979.19198;0.008;17.21471011;0.885
NL11;2010;6;13;50776.76477;0.008;17.4155721;0.905
NL11;2011;65;52;53648.61652;0.008;17.33210834;0.903
NL11;2012;18;15;56484.10258;0.008;17.69853695;0.904
NL11;2013;93;120;60142.31187;0.02;17.96065746;0.902
NL11;2014;130;156;55418.29271;0.02;18.37663871;0.898
NL11;2015;28;36;52759.77525;0.02;18.763611;0.903
NL11;2016;48;49;50528.70881;0.02;20.73378393;0.908
NL11;2017;65;45;52660.13254;0.008;20.34909141;0.909
NL11;2018;265;224;54220.51358;0.008;19.80590663;0.907
NL11;2019;80;61;53468.73798;0.008;19.60322316;0.909
NL11;2020;690;515;51261.35666;0.008;20.14964255;0.918235958
NL12;2009;0;1;31472.74589;0;16.8195626;0.851
NL12;2010;3;0;31823.22585;0;16.07858525;0.862
NL12;2011;1;3;33575.19208;0;16.34784498;0.887
NL12;2012;0;1;33938.94576;0;18.16782391;0.886
NL12;2013;9;4;34957.71877;0;17.4769935;0.887
NL12;2014;5;6;35131.23913;0;17.48432807;0.886
NL12;2015;51;52;34843.69232;0;17.43469761;0.885
NL12;2016;18;14;35822.59206;0;17.9255081;0.884
NL12;2017;13;4;37705.67743;0;17.89489406;0.889
NL12;2018;12;13;39796.05391;0;17.88928069;0.898
NL12;2019;73;90;41139.47604;0;18.4510088;0.901
NL12;2020;20;3;41706.34308;0;18.92859057;0.905251979
NL13;2009;0;0;32415.74952;0;16.81785601;0.837
NL13;2010;36;0;32291.21446;0;15.7954233;0.844
NL13;2011;3;2;33575.19208;0;17.23382723;0.866
NL13;2012;0;2;34423.78784;0;16.41374776;0.869
NL13;2013;0;0;35709.49767;0;17.24303933;0.873
NL13;2014;1;3;35378.64222;0;16.77803191;0.879
NL13;2015;0;9;34967.25151;0;18.01003498;0.88
NL13;2016;2;5;35696.89876;0;17.40577782;0.876
NL13;2017;3;4;37450.04572;0;18.46338944;0.872
NL13;2018;4;4;39667.26409;0;18.78839903;0.893
NL13;2019;3;1;40133.00568;0;27.63109281;0.901
NL13;2020;7;9;40673.36863;0;17.83422536;0.90151765
NL21;2009;8;9;37012.89217;0.008;17.22300766;0.857
NL21;2010;9;8;36854.10346;0.008;16.52146269;0.868
NL21;2011;2045;1898;38593.54819;0.008;16.7384117;0.894
NL21;2012;238;273;38302.5245;0.008;17.97618717;0.897
NL21;2013;40;35;39844.28161;0.008;17.26498566;0.896
NL21;2014;175;234;40326.70407;0.008;17.75447473;0.899
NL21;2015;228;325;41021.65195;0.008;17.87722727;0.9
NL21;2016;48;57;43364.19039;0.008;18.45411293;0.897
NL21;2017;80;56;45758.07634;0.008;19.43618777;0.902
NL21;2018;122;129;48553.76157;0.008;18.92968435;0.901
NL21;2019;210;244;49694.47412;0.008;20.08485871;0.902
NL21;2020;71;72;50744.86944;0.008;19.57089103;0.915770424
NL22;2009;113;119;37484.39399;0.016;18.60050971;0.859
NL22;2010;24;21;37439.08923;0.016;19.54684571;0.868
NL22;2011;32;27;39429.94087;0.016;18.20446925;0.89
NL22;2012;175;210;39272.20866;0.016;18.90741327;0.892
NL22;2013;35;36;40846.65348;0.016;18.69258656;0.896
NL22;2014;80;98;41192.61489;0.016;18.95798528;0.9
NL22;2015;817;912;41886.5663;0.016;20.06906894;0.903
NL22;2016;270;342;43741.27031;0.016;19.35523192;0.896
NL22;2017;730;730;46397.15561;0.016;19.94515319;0.899
NL22;2018;90;79;48682.55139;0.016;20.43129693;0.903
NL22;2019;88;90;49694.47412;0.016;25.33177476;0.908
NL22;2020;108;79;50615.74763;0.016;20.96587118;0.912730705
NL23;2009;0;0;33476.62859;0;17.26327892;0.838
NL23;2010;1;0;34514.16039;0;16.09147963;0.848
NL23;2011;4;1;35128.49278;0;14.76011116;0.874
NL23;2012;2;1;35514.68252;0;20.33830097;0.871
NL23;2013;0;0;36085.38712;0;17.47940884;0.875
NL23;2014;28;16;36368.25459;0;17.12637162;0.881
NL23;2015;3;1;37191.31698;0;17.88257983;0.879
NL23;2016;2;3;39090.61801;0;19.21526071;0.877
NL23;2017;2;1;41284.52139;0;17.20829382;0.885
NL23;2018;8;9;43015.79937;0;19.6834321;0.896
NL23;2019;5;4;43529.84315;0;18.70050076;0.9
NL23;2020;48;9;44288.77918;0;18.39401952;0.901668667
NL31;2009;15;21;56933.8437;0.02;19.3304176;0.886
NL31;2010;1308;2399;56626.62246;0.02;20.86129637;0.896
NL31;2011;52;93;57711.09528;0.02;20.88786822;0.923
NL31;2012;37;56;58423.47091;0.02;20.51672724;0.922
NL31;2013;66;72;60768.79428;0.02;20.65973162;0.926
NL31;2014;124;128;60613.75765;0.02;21.17522968;0.928
NL31;2015;108;118;61532.47792;0.02;21.61351845;0.93
NL31;2016;49;56;63349.42597;0.02;21.65905782;0.93
NL31;2017;57;80;67614.58766;0.008;21.95353759;0.935
NL31;2018;2109;2113;71220.76962;0.008;22.12717131;0.937
NL31;2019;670;700;73723.95401;0.008;21.54994369;0.939
NL31;2020;284;279;75019.76881;0.008;22.01992882;0.945045064
NL32;2009;249;220;55283.58736;0.048;19.28866974;0.875
NL32;2010;108;181;56392.62816;0.028;19.6389703;0.883
NL32;2011;112;127;57950.06461;0.028;19.30809432;0.907
NL32;2012;31;36;58665.89195;0.028;19.68255447;0.906
NL32;2013;62;85;61896.46263;0.028;20.49959897;0.908
NL32;2014;54;39;63335.19166;0.048;20.35830739;0.913
NL32;2015;62;57;65362.81289;0.048;21.12163901;0.917
NL32;2016;74;70;68628.5448;0.028;21.04051732;0.913
NL32;2017;166;196;72215.95846;0.028;21.43805871;0.918
NL32;2018;188;181;76501.15218;0.028;21.38453237;0.925
NL32;2019;107;100;78756.30582;0.028;21.44608123;0.93
NL32;2020;520;517;76569.23048;0.028;21.45684573;0.942661552
NL33;2009;270;317;46796.55476;0.048;20.30313831;0.859
NL33;2010;32;24;46798.86154;0.048;20.42550042;0.866
NL33;2011;51;36;47315.92905;0.036;20.78249065;0.892
NL33;2012;43;54;48362.9977;0.048;20.44679901;0.895
NL33;2013;120;123;49993.29674;0.06;20.25784981;0.898
NL33;2014;60;76;49356.91694;0.06;20.95285994;0.898
NL33;2015;132;137;50659.26897;0.06;21.26344431;0.902
NL33;2016;87;99;52414.10839;0.048;21.23072668;0.9
NL33;2017;231;196;54321.73867;0.036;21.67417197;0.905
NL33;2018;120;102;56538.73031;0.036;22.08919737;0.911
NL33;2019;119;124;57117.19304;0.036;21.63009407;0.914
NL33;2020;581;510;58104.81233;0.056;22.63246375;0.930820462
NL34;2009;2;1;33594.50404;0;18.1063597;0.817
NL34;2010;0;0;35333.14046;0;17.40384814;0.825
NL34;2011;2;0;37040.24749;0;18.68173889;0.845
NL34;2012;2;1;37211.62981;0;19.10606135;0.837
NL34;2013;0;1;38466.0203;0;18.55855814;0.842
NL34;2014;2;1;38842.28551;0;19.5627251;0.848
NL34;2015;27;1;40033.17841;0;18.83012309;0.857
NL34;2016;88;45;41730.17742;0;18.4424212;0.854
NL34;2017;4;1;43329.57508;0;17.06203383;0.857
NL34;2018;1;4;46364.33465;0;17.50449479;0.868
NL34;2019;17;8;46800.87183;0;17.05829115;0.863
NL34;2020;4;13;47000.33709;0;18.08922038;0.871402626
NL41;2009;36;37;42788.78936;0.008;18.70223137;0.854
NL41;2010;29;54;43639.93839;0.008;18.14323991;0.863
NL41;2011;16;12;45762.62835;0.012;17.98683189;0.889
NL41;2012;18;19;46423.62937;0.012;20.02129368;0.89
NL41;2013;201;190;48113.84949;0.012;18.89843122;0.892
NL41;2014;21;25;48614.70766;0.012;19.51104577;0.894
NL41;2015;32;34;50288.59139;0.012;20.17421049;0.899
NL41;2016;88;96;52539.8017;0.012;19.97556692;0.896
NL41;2017;35;44;55983.34479;0.012;20.54305514;0.897
NL41;2018;86;86;58728.15723;0.012;20.02874223;0.905
NL41;2019;116;98;59759.17774;0.024;20.81187273;0.909
NL41;2020;38;69;60687.24844;0.012;20.49630735;0.91709687
NL42;2009;44;25;36423.51491;0.008;17.45750385;0.841
NL42;2010;11;11;37205.09493;0.008;17.07304162;0.848
NL42;2011;446;693;38952.00219;0.008;18.86323592;0.874
NL42;2012;103;66;39272.20866;0.008;17.32129742;0.873
NL42;2013;12;24;41347.83941;0.008;17.66049562;0.877
NL42;2014;18;22;41316.31644;0.008;18.66661006;0.873
NL42;2015;31;35;43122.15822;0.008;18.87271044;0.882
NL42;2016;30;32;46129.44312;0.008;19.2904271;0.878
NL42;2017;35;41;48697.84102;0.008;19.00049762;0.878
NL42;2018;114;144;51000.76812;0.008;19.15044601;0.891
NL42;2019;115;106;51959.03243;0.008;18.92483188;0.896
NL42;2020;46;43;52294.3311;0.008;19.27067994;0.891574029
NO02;2009;4;2;40505.82334;0;19.86416582;0.873
NO02;2010;3;0;41791.74094;0;19.29199504;0.879
NO02;2011;16;5;45582.70394;0;19.60886618;0.883
NO02;2012;0;1;47017.47589;0;20.3141874;0.875
NO02;2013;25;6;47902.35218;0;20.30852907;0.881
NO02;2014;3;1;47782.52816;0;21.05835521;0.878
NO02;2015;39;40;44920.78472;0;20.84437901;0.88
NO02;2016;7;2;44814.65078;0;20.89252801;0.892
NO02;2017;47;12;49185.24663;0;20.41300433;0.904
NO02;2018;12;8;53919.19083;0;19.89298693;0.899
NO02;2019;150;50;51008.5784;0;21.13042793;0.901
NO02;2020;21;12;51651.59264;0;20.80807183;0.903784011
NO06;2009;101;70;48229.44227;0.004;19.17309494;0.925
NO06;2010;13;11;51256.62521;0.008;18.94525761;0.925
NO06;2011;97;60;54914.8285;0.004;19.79047344;0.93
NO06;2012;54;78;58339.24959;0.004;19.10275823;0.921
NO06;2013;20;7;59922.45474;0.004;20.31718001;0.922
NO06;2014;38;25;58654.37431;0.008;19.65476009;0.916
NO06;2015;19;25;54825.79331;0.008;19.8975793;0.922
NO06;2016;43;30;54727.78311;0.004;19.71463208;0.924
NO06;2017;34;39;60837.85912;0.004;19.88472251;0.929
NO06;2018;90;71;66719.15382;0.004;20.12735261;0.929
NO06;2019;201;172;62777.60357;0.004;20.74124728;0.932
NO06;2020;132;107;65592.1937;0.004;20.50237745;0.928015008
NO07;2009;12;1;45706.69585;0.004;19.3107742;0.881
NO07;2010;36;35;49074.56064;0.004;19.67710597;0.885
NO07;2011;9;6;52121.15968;0.004;19.48296975;0.89
NO07;2012;29;8;53968.91527;0.004;20.25167652;0.874
NO07;2013;67;35;56177.68126;0.004;19.69557886;0.888
NO07;2014;124;64;56210.7148;0.004;19.60160105;0.884
NO07;2015;144;39;51488.84597;0.004;19.89569873;0.886
NO07;2016;45;46;53883.56459;0.004;19.98846945;0.897
NO07;2017;115;83;58991.27523;0.004;19.94117784;0.906
NO07;2018;25;18;65128.32152;0.004;20.65164399;0.909
NO07;2019;325;198;61249.29524;0.004;20.43983958;0.913
NO07;2020;32;21;62211.20298;0.004;20.79609167;0.914339822
NO08;2009;72;33;64862.34136;0.008;22.2084433;0.945
NO08;2010;440;521;67488.7218;0.02;21.12337234;0.944
NO08;2011;17;18;72553.2972;0.008;21.34594804;0.95
NO08;2012;36;17;76629.99397;0.008;21.39411732;0.944
NO08;2013;194;105;77990.02653;0.02;22.19751187;0.946
NO08;2014;186;130;76380.84746;0.008;21.69617433;0.938
NO08;2015;110;72;69509.19836;0.008;22.87978261;0.937
NO08;2016;357;316;68488.2;0.008;22.52161251;0.939
NO08;2017;229;180;74564.3328;0.008;22.1075997;0.948
NO08;2018;1752;1274;81025.89558;0.008;22.65380069;0.947
NO08;2019;243;172;78063.54353;0.008;22.86328876;0.95
NO08;2020;361;240;79365.74702;0.008;22.79818726;0.939914763
NO09;2009;12;7;46966.60964;0;19.78383477;0.8695
NO09;2010;7;9;47860.4181;0;19.46747341;0.8725
NO09;2011;11;8;50848.44045;0;19.86737462;0.879
NO09;2012;10;11;52958.92471;0;20.06803489;0.8715
NO09;2013;23;20;52775.57848;0;18.45355552;0.8805
NO09;2014;16;12;51802.02069;0;20.22760106;0.871
NO09;2015;26;16;48099.55494;0;20.66737377;0.8735
NO09;2016;11;10;46274.42446;0;20.47599509;0.882
NO09;2017;51;30;50146.95886;0;21.31921664;0.8895
NO09;2018;158;108;55755.87305;0;21.21500738;0.8935
NO09;2019;106;35;52352.78879;0;20.97973285;0.8995
NO09;2020;19;7;51056.91456;0;21.35092612;0.889734695
NO0A;2009;39;21;57742.64047;0.008;20.62846626;0.918
NO0A;2010;56;60;60897.43323;0.008;20.7176219;0.921
NO0A;2011;32;14;65104.20617;0.008;20.81170464;0.924
NO0A;2012;29;30;68907.22198;0.008;20.53626285;0.913
NO0A;2013;26;17;71613.92614;0.008;20.90454387;0.923
NO0A;2014;390;227;70578.09479;0.008;21.87385735;0.919
NO0A;2015;71;54;64122.93881;0.008;21.51762368;0.918
NO0A;2016;34;24;60048.56934;0.008;21.51327969;0.922
NO0A;2017;38;37;64331.64454;0.008;21.5917908;0.93
NO0A;2018;450;210;69255.72743;0.008;21.46251703;0.929
NO0A;2019;2377;1116;66845.65855;0.008;20.78397828;0.93
NO0A;2020;201;180;66711.84988;0.008;21.01000611;0.928757213
NO0B;2009;0;1;73605.81338;0;21.11211379;0.901916667
NO0B;2010;0;0;74663.67917;0;20.64197412;0.904416667
NO0B;2011;1;1;63601.23622;0;20.32521668;0.909333333
NO0B;2012;3;0;44715.1635;0;19.41855233;0.89975
NO0B;2013;5;2;58502.18438;0;19.75766094;0.90675
NO0B;2014;5;4;37621.55489;0;18.56014729;0.901
NO0B;2015;3;6;40218.51653;0;19.00140368;0.90275
NO0B;2016;1;1;45831.01983;0;17.97893237;0.909333333
NO0B;2017;2;3;41625.71593;0;17.49740137;0.91775
NO0B;2018;19;9;43759.16385;0;17.20711183;0.91775
NO0B;2019;3;2;45199.65948;0;15.31211707;0.920916667
NO0B;2020;16;17;32844.84445;0;16.5973078;0.923059248
PL21;2009;28;30;17128.229;0.004;20.73846569;0.777238071
PL21;2010;30;22;18382.4168;0.004;21.29712087;0.773413313
PL21;2011;77;70;20291.28723;0.004;21.44064372;0.783214334
PL21;2012;144;181;20924.42677;0.004;21.14113098;0.79813363
PL21;2013;20;19;21677.21132;0.004;21.11507322;0.808202576
PL21;2014;351;625;22831.82024;0.004;21.04940047;0.821354683
PL21;2015;490;423;24223.81521;0.004;21.03167184;0.830842317
PL21;2016;33;42;25770.56581;0.004;21.05365781;0.839433553
PL21;2017;38;44;27353.76956;0.004;21.2698576;0.855827974
PL21;2018;272;230;29249.31668;0.004;21.12298574;0.852922768
PL21;2019;168;142;30879.97449;0.004;22.26702414;0.85295733
PL21;2020;56;70;31283.74552;0.004;21.52170976;0.878945587
PL22;2009;49;57;20647.72811;0;22.26185368;0.779234818
PL22;2010;56;155;22641.75728;0;22.05279669;0.77419158
PL22;2011;55;46;24441.7778;0;21.9954073;0.775484155
PL22;2012;11;8;25156.33331;0;22.29097274;0.778636118
PL22;2013;19;32;25530.93778;0;22.20541593;0.79263681
PL22;2014;135;117;26436.84449;0;22.16482934;0.809820246
PL22;2015;88;85;27821.41153;0;22.05854476;0.811723823
PL22;2016;19;21;29342.72344;0;21.60793358;0.82067864
PL22;2017;47;32;31050.22491;0;21.84181217;0.825791127
PL22;2018;93;116;33181.99792;0;21.92513401;0.827790966
PL22;2019;1282;1107;34527.21558;0;22.16961405;0.836176067
PL22;2020;382;260;33786.44516;0;22.55741891;0.84136134
PL41;2009;36;21;20882.36139;0;21.87022521;0.784310515
PL41;2010;9;8;22193.40565;0;20.99191701;0.77963462
PL41;2011;14;11;23750.02937;0;21.29491573;0.77812333
PL41;2012;12;13;24921.22739;0;20.76957631;0.780471295
PL41;2013;20;20;26253.51149;0;21.49658792;0.789745476
PL41;2014;102;98;27398.18429;0;20.69470999;0.807805641
PL41;2015;68;93;29020.61031;0;20.80072153;0.813365222
PL41;2016;43;50;30873.64815;0;20.53284869;0.812035397
PL41;2017;286;252;32775.2374;0;20.96505417;0.808920236
PL41;2018;39;35;34410.96081;0;20.96223945;0.80640105
PL41;2019;181;180;36715.56023;0;20.97046468;0.821615603
PL41;2020;273;216;37290.22465;0;21.05159578;0.828951469
PL42;2009;14;11;16893.59573;0;20.01776345;0.780183523
PL42;2010;6;4;18158.24099;0;20.67109167;0.777451852
PL42;2011;8;4;19138.37318;0;20.84887564;0.78011948
PL42;2012;8;12;19984.00309;0;20.52663732;0.780114378
PL42;2013;112;33;20472.92181;0;20.62010588;0.790834823
PL42;2014;10;6;21389.81054;0;20.36533848;0.805285446
PL42;2015;12;20;22784.77669;0;20.82778495;0.806807316
PL42;2016;9;10;23729.33287;0;20.34513285;0.814195407
PL42;2017;8;12;24889.466;0;20.45343875;0.817322609
PL42;2018;33;60;26545.59834;0;20.94462674;0.81978472
PL42;2019;6;11;27962.18163;0;20.81778757;0.826166479
PL42;2020;14;12;28530.77591;0;20.88117708;0.832717429
PL43;2009;15;8;16424.32918;0;19.45813784;0.783043583
PL43;2010;8;4;17934.06517;0;20.07157765;0.786906443
PL43;2011;13;5;18907.79038;0;20.12083393;0.786096255
PL43;2012;2;3;19748.89718;0;19.49967697;0.793591092
PL43;2013;3;3;20472.92181;0;19.73289545;0.790001143
PL43;2014;14;12;21630.14549;0;19.31589048;0.798219432
PL43;2015;48;45;22544.93693;0;19.48844542;0.795397169
PL43;2016;28;16;23729.33287;0;19.01353122;0.795403915
PL43;2017;67;12;24889.466;0;19.59991687;0.800640681
PL43;2018;90;84;26299.80576;0;19.77407492;0.79769358
PL43;2019;80;104;27475.88282;0;19.67972875;0.80686013
PL43;2020;12;11;27779.96602;0;19.59841127;0.802018916
PL51;2009;90;121;21116.99466;0;21.33410333;0.780910493
PL51;2010;88;92;23762.63635;0;21.01936329;0.775845102
PL51;2011;14;6;25825.27466;0;20.8932422;0.775600793
PL51;2012;14;17;26802.07474;0;21.29140901;0.77907819
PL51;2013;19;12;27457.80101;0;21.03295073;0.796417645
PL51;2014;240;444;28599.85904;0;20.7858273;0.820855599
PL51;2015;17;17;29979.96932;0;21.07288217;0.821575035
PL51;2016;168;171;31383.95638;0;20.59134798;0.829300223
PL51;2017;252;276;33021.66776;0;20.88068944;0.834831502
PL51;2018;258;168;34902.54596;0;21.21392071;0.843157131
PL51;2019;148;165;36958.70963;0;20.89182113;0.857076831
PL51;2020;136;149;37790.76458;0;21.06387094;0.862789051
PL52;2009;15;9;15955.06263;0;18.53729888;0.782802206
PL52;2010;13;16;17261.53773;0;19.12908616;0.787053575
PL52;2011;4;1;18677.20757;0;19.83978657;0.786350253
PL52;2012;4;5;19043.57942;0;18.89833371;0.792163045
PL52;2013;4;5;19750.34809;0;19.0313948;0.789896345
PL52;2014;71;20;20668.80569;0;18.83581562;0.800239843
PL52;2015;54;11;21585.57791;0;18.92637352;0.808444505
PL52;2016;18;13;22708.71641;0;18.90152589;0.807183488
PL52;2017;13;16;23657.31422;0;18.79024248;0.812829458
PL52;2018;32;25;25316.63545;0;19.5271041;0.803095812
PL52;2019;139;99;26746.4346;0;19.39249271;0.81035818
PL52;2020;20;10;26778.88616;0;18.89260414;0.815299884
PL61;2009;295;784;16189.69591;0;20.07725016;0.782802206
PL61;2010;17;20;17485.71354;0;20.79524374;0.787461163
PL61;2011;5;8;18677.20757;0;20.34746471;0.786514198
PL61;2012;16;10;19278.68534;0;20.47719633;0.791788854
PL61;2013;19;5;20232.0639;0;20.77101829;0.78997467
PL61;2014;27;14;20909.14064;0;20.60107752;0.785556462
PL61;2015;44;41;21825.41767;0;20.75308963;0.788883543
PL61;2016;38;42;23219.02464;0;19.94903981;0.799139586
PL61;2017;43;60;24150.17493;0;20.35774593;0.806144072
PL61;2018;76;57;25808.2206;0;20.71853429;0.800040708
PL61;2019;87;42;26989.58401;0;20.81201045;0.801655855
PL61;2020;227;88;27779.96602;0;20.67982151;0.800462251
PL62;2009;55;23;14312.62971;0;20.24841833;0.781149546
PL62;2010;157;22;15243.9554;0;20.38389574;0.782225857
PL62;2011;18;37;16371.37947;0;20.32942903;0.785901664
PL62;2012;61;40;16927.62615;0;20.10929466;0.793811341
PL62;2013;30;21;17582.62696;0;20.2463786;0.78997467
PL62;2014;13;20;18265.4562;0;20.29127775;0.794174344
PL62;2015;9;6;19187.18037;0;20.71456441;0.796481846
PL62;2016;19;14;20157.17524;0;20.02862081;0.798605315
PL62;2017;6;9;20946.5803;0;19.95760554;0.799002635
PL62;2018;25;20;21875.53937;0;20.68963147;0.79282359
PL62;2019;44;42;23099.19352;0;20.96269191;0.798978463
PL62;2020;40;48;24025.91656;0;20.60504979;0.800544246
PL63;2009;50;52;19005.2952;0;21.18833976;0.7780073
PL63;2010;54;33;20175.82332;0;21.04380452;0.772884504
PL63;2011;15;14;21905.3669;0;21.43433939;0.779008535
PL63;2012;9;13;23040.38004;0;20.61460094;0.799583971
PL63;2013;122;132;23604.07455;0;21.09877373;0.809111912
PL63;2014;19;16;24273.82994;0;20.92424966;0.817354899
PL63;2015;152;121;25902.6935;0;20.94552329;0.826490052
PL63;2016;24;20;27556.64463;0;20.72135162;0.838904729
PL63;2017;272;144;29078.78206;0;20.90758932;0.851505642
PL63;2018;34;27;30969.86472;0;21.3388765;0.851460056
PL63;2019;271;270;32825.16974;0;21.23131833;0.854729914
PL63;2020;33;29;32535.09534;0;21.07108688;0.873727564
PL71;2009;11;10;17597.49555;0;21.41629138;0.779941811
PL71;2010;19;12;19503.29587;0;21.53440151;0.775477117
PL71;2011;22;19;20983.03566;0;21.45832498;0.776798308
PL71;2012;14;11;22099.95636;0;22.07374404;0.778741852
PL71;2013;30;81;22881.50084;0;21.27135241;0.789913223
PL71;2014;13;10;24033.49499;0;21.38029802;0.811832997
PL71;2015;157;117;25183.17423;0;21.75749012;0.819386678
PL71;2016;22;16;26536.02816;0;20.84174793;0.821218661
